,Product,Ratings,Reviews
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,LOVE!
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"It has great quality, I love it!"
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,Not very clear but they stay on the ear really well during my runs
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Sounds decent and charges quickly. Long battery life
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Received item and used immediately. The sound is very clear. The design is great. This is a really easy to use. Can't beat the price!
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",2.0 out of 5 stars,"The quality was superb, but the left earbud stopped working only 2 weeks since I got these."
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Great sound quality for the price. Very Pleased Indeed!
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Love them....
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,Used them once and then would never recharge.
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Nice case,good quality,good price."
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,These won t pair with my galaxy s8. Returning item. Thanks for nothing.
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",2.0 out of 5 stars,After only 3 months battery no longer holds a charge and one side no longer works.
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,I bought this for my husband as a gift. He likes it.
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Long lasting battery!
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"I like use it and my daughter love it too ,she said very cool"
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Great!
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Great this is my second set . I love the sound and the fit
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"The headphones, very convenient, very good, and I enjoy it very much! Recommend that you try this!"
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Love it, brought it on discounts and works efficiently"
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,The best sounding headphones for a great price
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Great product!!
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Good quality
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Good for ues
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Great value and good price recommended
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Work great
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",3.0 out of 5 stars,Stopped working :( on one side
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Good deal
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Excellent
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Bring a very comfortable, sound is also very good"
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Worked well especially for the price
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,Great.
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"This sound quality is good, I like it very much"
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",3.0 out of 5 stars,Great sound but not as comfortable as I thought they would be.
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,Product sounds great as long as you keep the paired device within 6 inches. Any farther than that and the audio gets choppy and intermittently disconnects.
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,I love them
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Good sound quality, phone feature works easily"
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Worth buying!
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,I love them. Great sound!
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Love this..so cool....
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Quality is good and easy to use.
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,very long time battery
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Work work
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Great product
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Just what I expected
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,Good for your bucks.
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Love them.
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Perfect
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Went to workout in these and they felt secure around my ears. The large power button is easy to find even in my bag and while running. Impressed by the sound quality too. Wasn't muffled and gave me a good amount of bass while not overpowering the music. The carrying case is a nice touch too.
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,This is worked properly for the first week but after that its not connecting properly and giving too much noise while talking and hearing the music. battery also draining too fast. probably I might got a defective piece but my experience is bad with this.
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,Worked ok for 2 months and now they won’t connect to anything. I’ve tried 3 different devices and get the same result.
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,"These headphones are very good for the price and I am incredibly happy with the product. They come in a small case that has a clip at the top that can fasten it to say a bike or even on a belt loop. They fit very nicely in my ear and haven't fallen off once, even during a workout. The sound quality is fantastic, especially the bass. These babies kick! Another fantastic aspect is the battery life, they last all day for me and more on a single charge! The only reason I have given it a four star review could possibly be own fault, but i can't seem to figure out how to pause/play using the headphones themselves. Other than that i LOVE these things and will probably buy another pair."
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Now that I have this, I don't know if I can come back to wired headphones!!! They are so convenient to use - especially if you like riding bikes, going to the gym, or doing any other physical activities. They don't get in the way, are easy to charge. and are on sale most of the time."
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,The product worked well for the first month but now it doesn't turn on or sync up. I fell bad because I gave it a good review during that month to friends looking for a nice portable Bluetooth headset but I may have been hasty . Now I will have to buy a new headset but I won't be looking at otium audio.
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"These bluetooth headphones are amazing, looks nice, well made, very comfortable. After charging, can work for a long time. Plus there are three different sizes of earbuds to fit different sizes of ears, very thoughtful."
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,Don't work.waste of money.will cost too much to send them back.
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Build quality and audio quality is great compare to my old over-priced Beats. Very easy to pair and comfortable to wear. Price is right. Come with cabon fiber carry case looks awesome. Highly recommended.
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"This headphone is a very good product with clearly sound. It is very easy to set up and conect with my phone. And also the price is very nice too, not too expensive like other headphone. I like it very much. Highly recommended."
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,"Gave these as a Christmas gift... they lasted until the last week of January. They were great and then they just stopped working one morning. I guess I missed the fine print about them being disposable, hm?"
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,It has a better sound quality in comparing with the one my son has. I like that they provide a cute round bag for storage. Good for a gift for the kids.
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Very good quality. Comes with a nice case and are very comfortable and the sound quality is good. Good Bluetooth connection and the controls are nice.
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"This Bluetooth has great sound quality and it is very convenient during workout. I carried it everywhere I go shopping, going to gym. etc."
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"I should have known the price was too good to be true. These headphones looked nice, the case was awesome, and they paired quickly with my phone."
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"I bought this headphone for sport use, it is easy to pair, the sound is clear and the texture is soft, a pure pleasure to me."
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Working great so far.
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",2.0 out of 5 stars,"Sound is fine but microphone position is very poor (just outside the right ear bud) - does not pick up my voice clearly while using the phone. I had to take it off my right ear and put it in front of my mouth for the mic to pick up. Every time I use the earpiece, they complain that they can't hear me."
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",3.0 out of 5 stars,"Good sound quality. BUT... I’m not really a fan of the earbuds with the ear hooks. They never hook around ear properly and always slip out and feel uncomfortable, which greatly distracts from the quality of sound. I wasn’t completely satisfied."
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"I never used wireless headphone before, but I have to admit that I love it immediately when I tried it. The sound is quite clear. It worth the price."
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"The wireless headphone is very easy to set up, Great product for this. The sound is clearly. Very Nice."
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,These were a Christmas gift for my daughter. She loved them and said they were perfect for her workouts at school.
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Nice sound. Good price.
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,"Sounds terrible, but I guess you get what you pay for."
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,This blue tooth set is easy to set up and use. It took me less than 3 minutes to set up and start using it. The battery lasts me almost a day with usage of music I play on my phone.
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"The headphone works well and the Bluetooth is so easy to use. The mic and control on the earphone made it easy to use. love the ear hook it has, never falls."
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Comes with a pouch to store the earphone. Very good sound quality and battery to last the entire day.
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Love these earbuds for jogging and working out.
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,I love these headphones and there great Christmas gifts. Most of all there great for workouts !! I sweat A LOT! LOL. And one of my friend works as a machine operator and he loves them as well.
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,like it. I use it when I working out. Works very well!
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,Needs better adjustment for smaller eyes. Fits too loose on smaller ear which means its doesn't work for workouts.
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,This headphones is good for sport！when you run is hold you ear very well，you don't worry about water anything.
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,It's easy to connect with my phone by the bluetooth. The acoustic quality is pretty good. Reasonable price!
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,Arrived broken
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Delivered on time in great condition. First day with them, but so far they seem to be a great value with really good sound"
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,"So far, So Good. Last for the time being. Fit over my ear sound is fine. I use them for running and they are fine."
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,It's a very good blustooth!
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Maybe when you use this headphone, you will find the electricity down slow. Don’t care and charge everyday."
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,Good sound I like it
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"It sounds very good, for the price is worth it."
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,They work like they say they would . Great sound and charge last all week!
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,The quality is very good！I like it very much.
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,Battery only 2-3 hours on a charge
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,"Good headphones for training. Not sure if they are supposed to be noise suppressing but I can’t hear anyone trying to talk to get my attention when I’m working out. Battery life lasts longer than my older pair which was only 3hrs. I sweat like crazy and I’ve had a few sets of headphones for because of moisture getting inside, have had these 3+ months and no issues. However, my phone shows the battery life of the otium beats and sometimes will die when read at half-battery. Only reason for 4 stars."
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",3.0 out of 5 stars,"Do NOT buy these for running. When I wear these running or if there is wind when I'm walking outside it's like listening to your car stereo with the windows down. When running you have to turn the volume way up to hear anything over the wooshing and whistling these make as air moves past them. If you don't plan to run or wear these outside, they are great, comfy, loud, sound good, last a long time, easy to use controls, the cord is stays out of the way even when working out etc, they look pretty good. Being picky but the over the ear peices are a bit big and tall, I don't think you can use these to give Siri commands while your iPhone is in your pocket, that is a feature my old Bluetooth headphones had. For the price these are amazing headphones as long as you don't run or experience any wind. These really seam to amplify any moving air."
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,"These are the worst headphones I’ve ever used. Out of the box the sound quality was TERRIBLE. At an average volume a regular song sounded like they were totally blown out when there was any sort of bass. Besides that, they didn’t fit great, the part that hooks over the ear was too big and couldn’t retract so it didn’t serve its purpose of keeping them on my ear. The main round button that controls just about every function is in the worst possible place because if you try to adjust them while you’re working out (you will have to because they fit so terribly) you inevitably hit the button every. single. time. Overall they were terrible and I returned them after the first use."
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,Very dissapointed as they don’t fit my kids ears and I need to return 2 pairs but the return date expired! I ordered them for Christmas and now can’t return them? Hopefully we can make it right somehow!
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,"I don't know if I got a bad one or not. But every time I put my phone in The inside of my wool coat pocket. The Bluetooth keeps disconnecting! We're talking about a foot difference of distance. Then I have a problem , when I have for example my navigation program on or software I should say, it only gives me part of the beginning words every time it speaks. I'd like the idea that it's Bluetooth and fits well around my ears. It had so many good reviews I thought these were it. The options for music playing,stopping, answer phone calls is great. I think, I received a bad one or batch--is my only rational explanation aside from it being junk. Anyways, this is my experience. H"
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,"Connecting it via bluetooth was relatively easy. But I think the speakers are of low-quality. Bass is heavily muddled and sound as if speakers are cracked, even at low volume. I am using this with iPhone 7 and my Apple earphones sound far better than these. I tried to reset the connection as it looks like that was suggested to another buyer but still same problem. Bass sound similar to low-quality airplane headsets. A personal preference issue with this unit is that you have to hold down the up/down volume for 3 seconds to skip or reverse a track. This is fairly cumbersome when using the unit during runs.

Overall very disappointing but I guess you get what you pay for."
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",3.0 out of 5 stars,"Nice for the price, great range; however, don't try riding a bicycle with them on...they do not block noise at all...real bummer too."
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",2.0 out of 5 stars,"Seem to be well built and crafted. However, I just cannot sacrifice sound quality to this extent. My numerous pairs of wired earbuds produce much better fidelity. These bring a very muddied listening experience. Vocals such as podcasts are difficult to discern to the point of frustration even with bass reduction settings. Could be an acceptable, even good product for some, but for me the distortion was just too much. In the drawer they go for use in a pinch only. A disappointment."
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,"Sound is really bad, waaaay too much bass, so much that even if you listen at a low volume it hurts your ears, and I love rock and rap.
BT connection gets jumpy if you put the phone in your pocket! I had to skate with the phone in my hand to listen to music without interruption.
I bought it and came to my country, so I won't be able to return it, I'm completely disappointed with this product."
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,"There is a lot that I like about these headphones and just a few that I don't.
They produce a nice loud quality sound, easy to connect, listen to music, answer calls but for my small head, the headphone earpiece does not fit as well as I'd hope for. They are fairly comfortable, I wore them for a few hours while doing housework and then went out into the yard and watered my plants. I did have to use the supplied headphone ""clip"" to shorten the length of the cable. I ended up putting my hair in a bun so that it didn't tug on the cord. I lose reception a few times but you can move about freely for quite a distance. If I had tried them on at the store, I probably wouldn't buy them because of the ear length piece but for someone with a larger head, perhaps they would be great for a man."
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,I only used for a week while I waited for my beats 3 to be fixed from Apple. These are great.. cheap and the sound is loud. Not as clear but the volume makes up for it. I'm happy to have these!
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"So my headphones came in earlier today. I've used them for a couple of hours so far and they are pretty awesome for the price. Way better than the wired headphones that came with my s8. They paired with my phone easy, the sound quality is great, and they do kins of block out outside noise. They are lightweight and fit my ears good and Don't make them sore. Walked through my house farther than 30 ft. And even closed a door and they still pick up. Don't know of they are water resistant yet, I haven't sweated or took a shower with them on like the product clams you can do. It comes with a 1 year warranty, and I registered online and got an 6 month extended warranty. So far I'm very pleased with them."
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,"Had decent quality for a week, but the charging port broke which means I can’t charge them anymore. Low quality, would not buy again"
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"I love it,the sound is amazing you wouldn't even know is a $23 product.Had to other another pair for my husband.He is in love with it too.You don't have to pay crazy amount to get a Bluetooth headphones.this is good you would love it .They even give you a year warranty if you register you product online.Good job guys.Am smiling.😘😘😘😘😘
...."
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Works great. I use it to listen to music when I’m running. Look very similar to my husband beats and I personally think they work about the same. So much cheaper. Like that it’s wireless
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"I use bought this headphone for workouts . They stay in my ear with no problems, and have great sound quality. I was actually amazed at how good everything sounded, they sound as good as my beats headphone. I find that the battery lasts a very long time before needing to be recharged. The wire connecting the headphones is flat."
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,Great headphones. I use these during my runs and while working out. I don’t use the talking feature because people say that I sound far away. But that’s not why I purchased them. Great set that stays in place and feels light weight on my ears so 5 starts from me. I even ordered my husband a pair and he loves them too.
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,My 15 year old son loves these. He broke his first pair somehow and wanted the exact same pair again. He paid for the second pair himself for not taking care of the first ones.
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,"Nice look, but the Bluetooth connection is not good at all. Cannot hear music or calls very well because of the bad connection."
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"These are amazing headphones! They are the most comfortable headphones I've ever worn! They sit perfectly on my ear and feel like they can be worn for hours without discomfort! The sound quality is unparalleled! These sounds just as good as my friend's ""beats"" that we're over $150! They come with a perfect size carrying case as well. They are light weight on your ears and have the perfect length cord. I highly recommend these to anyone looking for a sweat proof high quality superior sound wireless headphones!"
1,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Love these bluetooth earbud-type headphones! I love music, but am not super picky about sound in headphones, but these sound great! They stay on my ears and it is so nice to not have a cord in the way, this is my first pair of bluetooth headphones. I bought 5 pair of these as gifts, as well as my pair. So far, everyone is happy with the gift. They connect very easily to our phones, all iPhones. I've also paired them to my MacBook and iMac. I would highly recommend these for sound quality and ease of use!"
2,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",1.0 out of 5 stars,"These WILL NOT stay in ears, no matter which ear buds are used. Completely useless for running, since they require me to hold them in my ears the entire time. Wish I had chosen to spend more money for a higher quality product."
3,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",3.0 out of 5 stars,"These headphones are not ""noise cancelling"" as listed in the description; they are sound-isolating in that they behave like ear plugs with speakers, rather than actively removing background noise as the description implies. If you are looking to buy these as a ""noise cancelling headset"" (like a Bose headset) you will want to look elsewhere.

That said, as a basic bluetooth headset, these aren't bad. The ear clips are a little flimsy and don't provide a positive feel for being held in, rather they are just to keep the earpiece from falling to the ground when (not if) the friction fit of the earbud gives way. A stiffer material would go a long way in this area.
Sound quality is good, bass is more pronounced than typical of a small speaker like this. Mids and highs are a little muted/muddy, but can typically be compensated for with the music app of your choice (or a sound equalizer app).

All in all - I wouldn't purchase these again at full price, but as a lightning deal they are a decent set of bluetooth earbuds. There are much better available in the price range."
4,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",3.0 out of 5 stars,"These are OK ONLY because the ear wraps are way too flimsy. If the ear wrap were more sturdy then Id have given this a 5 star. The ear wraps are designed to keep the pods in your ear, but these are so loose that the pods often wiggle out causing you to continue to press the pods back in your ears. If the ear wraps were sturdy enough to actually press the pods into your ears slightly this product would definitely be a five, but as it stands it's only ok, especially for someone with larger ears."
5,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",4.0 out of 5 stars,"Just picked these up on a cyber monday lightning deal. Very happy - only took a star off because it's not perfect.

Pros:
Great price for the sound quality
They are LOUD - very freaking loud. I'm actually going hard in the paint right now with these on.
Good design, stays on my ears
Comfortable for long wear
Easy to pair
1 year warranty from the company
Little carry case that I may or may not use

Cons:
Wire is a little long for my liking - however it doesn't bounce around and fly everywhere. Overall, I would definitely recommend these headphones. Especially at the price.

Summary: The sound is actually phenomenal - it exceeded my expectations. High quality across the board - good bass as well. The headphones are comfy but the only complaint I have is that it's just too much extra wire hanging from the back. Wish the wire was a few inches shorter because there is no reason for the extra slack in the back - nobody has a head that big."
6,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,When I first bought the this wireless (Bluetooth) headphones I was skeptical because of two reasons. Losing connection/the music cutting out and the quality of the sound. But after using the headphones I was pleasantly surprised. Not once did the music cut out or I have to reconnect and the quality is top of the line. On top of this the buds did not fall out of my ear once and not having to worry about the cords getting in the way is awesome. I highly recommend the product.
7,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Used it for 2 days, but only charged once. Nice battery life. I love the design of 3 buttons control everything. Power button easy to press to answer the calls. And the button is well hidden as the icon. I didn't find it first time hands on it. Volume buttons are able to control the volume and next songs for android phone apps.

Love this headphone while sporting and in the car."
8,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,"Used for 3 weeks now. Very much as described. Last more than a full day of work with music (over 8 hours) and charge in the 1.5 hours as described. Took a few days for me to find a comfortable fit angle, but once found they are very comfortable and secure, though probably not wedged in deep enough for full noise cancelling. Fully inserted they were just not comfortable to my ear shape/size, but I wouldn't expect everyone to have a perfect fit.

I've done two mile runs with zero jiggle or fear of falling out. Sound clarity is way above what the cost is. The Bass is maybe not as deep as they describe, but still plenty. Overall they sound great and un-muddled.

One issue I've had is wind noise. I think this has to do with the wire being towards the front of the ear piece. That said, it's not that much and I just crank up the volume a bit more than in a non-wind situation.

The only other issue I've had is that when using two devices, one tends to completely dominate. This may be more to do with setting on my devices though than the headphones and not really a huge deal.

You can't go wrong on this purchase at this price."
9,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",5.0 out of 5 stars,These earphones are awesome. Great sound quality. Crystal clear. Exactly as described and what I expected. Very comfortable. Doesn't make your ears sore. My kids love them. Easy to set up Bluetooth and connect to your phone. Very good quality and very durable! Highly recommended! Would definitely purchase again!
0,"Otium Wireless Headphones, Bluetooth Headphones, Otium Best Sports...",3.0 out of 5 stars," These heads phones work well in the respect that they connect to your phone easily and they sound.....pretty good for the money. However I'm an audiophile, I actually mix tracks for a living so I don't know how I ever thought that these headphones which were on sale for like 16 bucks on sale...normally like 27 were going to live up to my demands. I guess I just couldn't pass up a smokin deal. That and I trusted the majority of the reviews which said great things about these.

At the end of the day I was seriously concerned about using wireless headphones at all considering how much quality gets lost in the air when you lose the cord with headphones, let alone when dealing with cheaper ones. Now...let me just say ...I am knocking these headphones...but considering they were as cheap as they were, I almost feel guilty about it because back in the day when I was a kid....this kind of quality would have been impossible for this price...if at all. So it's cool to think about how far we've come.

But as my video review says..overall they're 7 out of 10. The sound is actually surprisingly good...and they do get loud...so you can push them a bit. But the sound does start to come apart. There's not much low end bass...so whoever made them tries to make up for that with some high bass that sounds kinda cardboardish sounding. Hallow you could say...right about 300 HZ which I tried to EQ out with my phone to get them to sound better. It kinda worked but not altogether and they still left me wanting more. Much more.

Do they work well enough for an hour at the gym for 16 bucks..yes. Am I surprised at the sound....yes....amazed..NO! But am I amazed at how much you can get for 16 bucks all in?...yes. But here is the real question that matters. Will I ALWAYS be thinking to myself about how much I wish I had a better pair while I'm wearing them. HELL YES.

With that being said,...I think this is one of those situations where you actually get more than you pay for...but even saying that...they still aren't up to the standards of what I would expect with a rockin pair of bluetooth headphones. So I wouldn't buy again...unless I just wanted a throw away pair of blue tooth headphones.

Regards!"
