,Date,How Helpful,Review Contents,Score,Title
113,"on September 30, 2014","
      9 people found this helpful.
    ","First of all, the design is just beautiful. The overall size is not too big, but rather small, and it fits perfect on my small head. And because of the small form factor, it doesn't slide down from my head when I move around. It was also perfect when walking/jogging on the street. I wore this headphone for a couple of hours to see if I felt any discomfort or ache on my ears and head. This headphone is the most comfortable one I've ever tried. This headphone is small, but the tension around my ears and head is just enough to hang strong to  avoid sliding. The ear pads are very soft, cushiony and leather-ish, and they didn't irritate my ears at all. ( No aches, pinches, or uncomfortable and noticeable rings around my ears were present.) My set is white and light brown colored, and I love the natural color combination of this. It doesn't look cheap; it looks luxurious and very stylish. This is the headphone I can wear anywhere I want, and I don't feel embarrassed by the look of it (I have owned some far too stylish headsets before, but this one is perfect!). If you look into other headphones, believe or not, some are really ugly and some are just uggggh. I liked Beats headphones because they kind of pioneered the design side of the headphone business. Now with this Y45BT headphone in my hands, I think AKG fine tuned the highly well-designed headphone design.Secondly, let's discuss the bluetooth connectivity and sound quality. It took about 10 seconds to pair with my iPhone, and I didn't have to do anything else. With the bluetooth turned on in my phone, as soon as the headphone powers on, the headphone and phone connect with each other quickly and disconnect when the power goes off. My phone doesn't have NFC support, so I haven't been able to try NFC connectivity, but I am sure it will be as simple as it can be.So how's the sound quality via bluetooth? Well, as far as I know, connecting wirelessly via bluetooth has its limitations in both bandwidth and range, so this headphone is not an exception when connected via bluetooth. I didn't expect hi fidelity or anything, but I concluded that I have to agree on what AKG claims on the description of the product. It says `high performance'. Whether they meant high performance in sound quality or high performance in anything else, the sound quality is way better than several of my bluetooth headphones I've been using for a long time. I was actually surprised that the bluetooth audio technology improved as much as it has. There's no background noise or buzzing sound like my other BT headphones makes. When connected with the included audio cable, the sound gets little bit better (and doesn't require battery powered on).Lastly, using this headphone on phone calls is convenient. While listening to music, if phone rings, the music stops and the ringtone plays. And without taking out my phone to answer the call, I just press the center button (between volume up and down, just like the Apple earphone remote buttons.) Phone call audio quality, as I tested on both ends (as a caller and receiver) was pretty good. I experienced in the past that many bluetooth headphones had really low microphone level, so the other party  on the phone had a hard time hearing me talk. With this headphone, I did not have the kind of issue I had before with other BT headphones. Call quality was wonderful as well as the the regular sound quality.The battery is built in, and it's not replaceable. The initial full recharge took about an hour and the battery lasted more than five hours of continuous usage. (I think it lasted longer actually, but I fell asleep with the headphone on.) When the battery died, recharging took a couple of hours. One thing I found very convenient was that while the headphone was paired and in use, it showed the battery level right next to the BT icon on my iPhone. And, if the music paused for a certain period of time, the headphone disconnected the pairing and conserved the battery power.Overall, this is very well designed and well made bluetooth headphone that doesn't suck the sound quality too much. I have several stereo bluetooth headphones (Sony, Motorola, and LG) and this is the most comfortable, convenient, beautiful, and pleasing sound quality headphone with long lasting built in battery power.",5.0 out of 5 stars,"finally, a beautiful BT headphone that is not disappointing"
114,"on June 2, 2017","
      3 people found this helpful.
    ","They sound great, have great battery life and look great (MAGA!).  Biggest beef is the stupid location of the power button as well as how easy it is to turn on.  I suppose if they gave you a hard case like some of their cheaper competitors, it wouldn't happen as often.  As it stands now, when I put them away I unpair them from my phone to prevent an unwanted connection and my notifications going to the headphones instead of my phones speaker.",3.0 out of 5 stars,"They sound great, have great battery life and look great (MAGA"
115,"on September 25, 2014",,"My complaint with most of these types of head phones is that they do not come with a bluetooth adapater for devices.  At the MSRP of these head pones, I would think that they would include a bluetooth plugin so you can use it with any computer, dvd player or even TV set.  The one place a bluetooth headphone would be really great for is on a long haul flight.  It would be great to have a nice set of head phones that don't tether you to the arm reset!With that said, the sound quality of these head phones are very good and the noise cancelling is adequate. It contains both a charging cord and a tether so you can use it with non blue tooth devices.  It also has a nice compact carrying case.  The only performance issue is that the heaphone unit is not really comfortable to wear.  I have a large head and the top has to rest on my head for the speakers to reach my ears.  Also the speakers are not really comfortable on the ears.",3.0 out of 5 stars,Good sound but not really comfortable.
116,"on September 22, 2017","
      One person found this helpful.
    ","I'm really happy with the sound. I don't use so much the wireless option, I think there some bug noise when I use them without cable.The only negative point, is the ear pads falling apart after one year...Check the picture.I used clue, and now I'm using tape.",3.0 out of 5 stars,"Really nice sound quality and bass, but terrible ear pads."
117,"on August 2, 2015","
      2 people found this helpful.
    ","I am writing this review on the eve of returning a set of Y-45BT's that only arrived from Amazon three days ago, after having scoured all over the internet for a pair of portable bluetooth headphones that offered premium sound.Failure to offer a comfortable user experience is my #1 reason for returning this set - my ears were in excruciating pain after 45 minutes of use, at which time the ear phones became uncomfortably hot which also started giving me a headache.  In comparison to my Bose QC3's that also offered faux leather padding, the QC3's are far more comfortable.  The headset adjustment doesn't offer sufficient slack so unless you have an extremely small head, you are going to hurt.Failure to offer a rich, engaging sound stage is my #2 reason for returning this set - I am well aware that BT headphones cannot compare with wired one in a sound quality contest but having been spoilt by my QC3's the AKG sounded flat, trebles were ok but hardly any bass.  A very monotonous listening experience.Onto the positives, there was no hissing contrary to what others have reported and I found BT connection was quick and stable in my unit.Overall a major disappointment so back to square one.",2.0 out of 5 stars,Uncomfortable and bad sound
118,"on October 31, 2014",,"AKG is known for their high quality, reliable products and these headphones are no different.  Getting up and running is quick and easy, and the Bluetooth connection is reliable.  The headphones sit a little tight on the ears and block outside noise reliably as a result.  Sound quality is impressive and a step above what I'm used to.",4.0 out of 5 stars,"Great sound, small package."
119,"on January 3, 2017",,Work fine,5.0 out of 5 stars,Five Stars
120,"on August 5, 2015","
      One person found this helpful.
    ",Got them at Heathrow airport to use in the plane. They are not noise cancelling but pretty good sound. They are good for the price. Not recommended for people with big ears.,4.0 out of 5 stars,Great for gym!
121,"on February 21, 2018",,"I would be so upset if I'd paid money for these instead of them coming free with my Note8. I'd previously tried and returned the Corwin E7 (far better noise-cancelling but not great for calls) and the TaoTronics model (terrible mic & sound on phone calls). These aren't noise-cancelling--which I knew--but its buttons aren't intuitive (press once for this, twice for that), you don't know how much charge it has left, you can't turn it off easily, the mic echoes terribly and it actually died two different times without warning while I was on calls. It also only pairs with one device at a time.I broke down, went to Bose and got exactly what I needed. I gave these to my 6-year-old.",1.0 out of 5 stars,Junk. Skip.
122,"on July 10, 2016",,This product is good. I bought it for my girlfriend. But recently she told me she cannot charge the headphone. There is no power going into the battery while charging. How can she deal with it? I hope the community can give me some advice. Thank you very much.,4.0 out of 5 stars,nice product and question
123,"on May 8, 2017",,These are the best headphones I have ever had. (Granted I haven't bought many headphones in my life.)The range of the bluetooth has been impressive & the sound quality is top notch. I can see why many professional reviewers are saying these are the best you can buy for under $200.The build quality seems very good too.I have no complaints.,5.0 out of 5 stars,Got these with a preorder bonus for my Galaxy S8.
124,"on May 30, 2017","
      One person found this helpful.
    ",The clamping force is so strong that your head hurts after 30 minutes of continuous wear that it becomes very uncomfortable. I would not recommend for long flights.,2.0 out of 5 stars,Gives You Headaches
125,"on May 15, 2017",,"Great headphones, easy to use and comfortable, great quality sound",5.0 out of 5 stars,Five Stars
126,"on January 9, 2018",,"If you value an actual flat curve, move along. The bass overpowers everything.",1.0 out of 5 stars,"Bass, bass, bass...nothing else."
127,"on October 7, 2014","
      2 people found this helpful.
    ","These are definitely more fashion headphones than anything else.  I have the white pair with the brown accents, and I think they look really nice, although they're a bit small.  Guys with big heads might have trouble getting these to fit comfortably.  From the point of view as a fashion accessory, I think that the Y45BTs are probably more for women.On the right earpiece, you get a 2.5mm line-in for the passthrough cable, the microphone, power LED, and buttons for power, volume up, down, and a multifunction button.  The left side has a USB charging port and another LED indicator.  The multifunction button is context sensitive so if you're receiving a phone call, you can answer with one press and hang up with another.  If you're playing music, you can play/pause with one press, skip to the next track with a double press, and jump back to the previous track with a triple press.  I tested out the button in iTunes on my Macbook Pro, and it worked great.The build quality is actually really nice.  The two earpieces can turn flat and pivot inwards for easy storage.  The leather headband and ear pads are soft feel very high quality, and even with my big head, I don't feel like my ears are getting pinched.  I don't think they feel any more flimsy thanAudio quality pretty decent, but I expected something a bit better from AKG at this price range.  I'm not an audiophile, but I love my relatively cheap Grado SR-60s which are definitely better than these.The biggest problem that I have with these headphones is the faint hissing sound, which has been an issue with every wireless headphone set that I've ever owned.  It's much less noticeable when music is playing, and I could almost get used it if it were constant, but it comes and goes as the headset switches in and out of sleep mode when there's no input.  To make matters worse, when my iPhone goes into sleep mode, there's a periodic, electronic whining sound that comes from the left earpiece.  I have these same issues when the headphones are paired with my Mac Pro, so it's definitely not a device specific problem.  The hissing all goes away when you use the included 3.5mm to 2.5mm pass-through cable.The hissing and squealing noises are definitely noticeable to me, mainly because I knew what to listen for.  I've had these same issues with two other pairs of wireless headphones in the past, and I was hoping that AKG had figured out a solution.  I'm guessing that some people wouldn't mind it though, and if you can get over the hissing sound, these are fashionable, albeit pricey, headphones that will look great with your fancy new iPhone while you hang out at your local Starbucks.  If you're looking for good sound quality, I'd still recommend a regular pair of corded headphones.",2.0 out of 5 stars,"Hisses when paired over Bluetooth, occasional electronic squeaking when there's no input"
128,"on April 28, 2017",,Great headphones but alot of audio clipping when useing bluetooth on them and im useing the galaxy s8 which has bluetooth 5.0 but works even better with the 2.5 to 3.5 audio cable and has no clipping with the cable overall a great pair of headphones,3.0 out of 5 stars,Geat headphone but needs work
129,"on April 21, 2017",,Incredible sound quality. I don't think you can get much better for the price,5.0 out of 5 stars,I don't think you can get much better for the price
130,"on October 17, 2017","
      One person found this helpful.
    ","I have a large head and wear glasses.I found these to be very uncomfortable after about 30 minutes of wearing them. They clamp on to my head and pinch my ears against my glasses.A real shame, because I think they sound good as far as Bluetooth headphones go.Battery is good, buttons work. Holding the ""play"" button will activate Google voice search on Android phones.Just wish they fit my fat head.",2.0 out of 5 stars,because I think they sound good as far as Bluetooth headphones go
131,"on January 30, 2017",,Price was good and the quality was good too. It has a little bit of white noise but Amazon paid me for that as a service fee. I am satisfied with this product.,4.0 out of 5 stars,Price was good and the quality was good too
132,"on June 13, 2017",,Amazing,5.0 out of 5 stars,AKG IS BEST
133,"on May 14, 2017","
      One person found this helpful.
    ",Got these with the ultimate experience when i preordered my samsung s8+ these headphones are broken in blue tooth. ZERO sound comes out of them. tried on other phones and devices as well. NO sound. and they are paired and volume and settings properly setup. my Bluedio UFOS work like a charm compared to this junk. They only work wired so theres that but going to sell these on ebay for $100 who wants them?,1.0 out of 5 stars,my Bluedio UFOS work like a charm compared to this junk
134,"on May 20, 2017","
      One person found this helpful.
    ",NO BASS AT ALL & IT DOESN'T EVEN GET THAT LOUD. GOT IT WITH MY GALAXY S8.,2.0 out of 5 stars,Two Stars
135,"on January 20, 2017","
      3 people found this helpful.
    ","I really wanted to love these headphones - they have amazing, rich sound, fold nicely to fit in my messenger bag during my commute, and were pretty comfortable. But the bluetooth connection is awful, impossible to sync with my iPad or iPhone without making multiple attempts. And the charger doesn't work consistently. I bought these once, and when I had these problems I trekked back to the store to exchange them. But then the second pair was just as bad. Shame ... but these are going back! Way too overpriced to be so impossible to operate.",1.0 out of 5 stars,"Awful bluetooth connection, impossible to recharge battery, not worth the money!"
