,Date,How Helpful,Review Contents,Score,Title
110,"on July 12, 2017","
      6 people found this helpful.
    ","I wanted to say first that Sennheiser has given me a pair of these in order to do a review of them, and most importantly give my honest thoughts. I believe that since they are an ""in ear"" device, returning them was not something they were interested in... This is totally fine by me since I have integrated them into my life ha.  I will explain why below!Background about meHearing Bluetooth sound is something that I am used to, BUT owning Bluetooth in ears is something I am not... I was very curious about these in ears since I didn't know what the sound quality was going to be like, nor the functionality.  Even though this is my first time owning an in ear like this, due to my involvement with a high end audio store I have developed an ear for what quality is (or at least I think so :).  through the years of headphone listening my personal tastes have fluctuated and I now look for a slightly warm signature. I can enjoy neutral sound, but I feel like slight warmth can add something to it that can get me more engaged in the sound. I bring this up just so the part of the review where I talk about the sound sig could make more sense.Physical Designear tips- Right out of the box you are given 4 different ear tips of different sizes. I put a pair in that I thought were my size and started listening. After a couple hours I pulled them out and my ears hurt slightly. I don't own any higher end in-ears so I figured that slight discomfort was just par for the course for any in ear... After a couple days I still felt the slight discomfort after use and eventually thought ""I might as well try a size lower, even though they look a lot smaller"". To my surprise, not only did they stay in my ears perfectly they also did not hurt my ears after long use! I clearly felt stupid for not trying this days ago ha. Anyways I am glad they gave 4 different sizes, but I am curious if that really is enough for most consumers? I also don't know if people would just replace the tips anyways with something like a comply tip or another brand.comfort-  I find the genuine leather collar to be very comfortable, and honestly as I am typing this I forgot it was on my neck ha. When looking at any in ear that involves a collar like this I was skeptical to how it would feel. The HD 1 put that to rest by being very comfortable and lightweight as well.  I also want to mention that the build of the HD 1 in general is very durable feeling... I can grab both ends of the leather and bend it around it retains its shape.  I feel like you get what you pay for in regards to it.practicality-  Now this may sound stupid but when I first looked at the buttons and their functions I was curious how long it would take me to get used to pressing them when on my neck. You have the on/off button that also pairs with whatever source you want (in this case it was always my phone). The ""+"" and ""-"" switches to go up and down in volume, or hard press to go forward or back in song track. The middle button is to pause the music or answer a call. I loved the simplicity of all this, and I also feel like they made it very easy to get used to using effectively.  I love the fact that when you turn them on and you phone's bluetooth is on, the voice says ""Power on"" and ""connected"". It's so effortless and easy.  The voice will also say ""power down"" to let you now you turned it off. There is also a reminder about battery life that is very useful. It is these small features that I feel are super cool and make them very ""grab and go"". There is also a small vibration that will tell you physically that the HD1 turned on or off! These little things are what really make you feel like they cared about the design of the HD1.Something that I found odd about the HD 1 was that the earbuds just hang down over you when they are not in use. I know that seems obvious, but I figured there would be a way to attach them to the leather band or have them detract when not ""in use"". The purpose of this could be if you put them in your cargo pocket you wouldn't have the wires wrapping around anything. This may just be nitpicking but for me I figured it would be an easy feature to include.  *Also I want to point out that it turns out I am not as stupid as I thought, and it didn't take long at all to ""get good"" with the functions!!SoundLets get down to brass tax am I right?the mids -So the frequency balance to my ears is a slight ""U"" shape.  There is decent extension up top and bottom. Mids are slightly recessed against both. For my tastes I am a mids guy. This doesn't mean that I don't enjoy the sound though, because in the end I find them very engaging... The mids them self seem a little warm which I am cool with!the treble- Has a little sparkle and it sounds clear to me. I have found some tracks that were fantastic with HD 1 and others that didn't sound bad, but didn't ""pop"" like others. I think this is truly up to the mastering of the track and I am glad that the HD 1 is capable of letting a good mastered track shine.the bass- Has some bloat to it, but I feel like it is in line with the price.  If you are looking for rock solid bass that can be punchy and deep then I feel like you are definitely going to pay more for it, OR in return loose a lot of the great features of the HD 1.overall- I think there is good width in sound stage (which surprised me actually) sound stage depth seems par for the course for price since it's not very large.. I definitely think that the overall sound totally sounds like it's a Sennheiser sound signature. So anyone who buys it and is knowledgeable about Sennheiser should not be fooled by what they are getting.microphone/talking on the phone-  I used the HD1 occasionally when talking on the phone. The one time I used it, my buddy thought he heard me walking on rocks or stones. it was as If he heard  a lot of movement on his end. I didn't know what he was talking about since I was just walking back and forth through my kitchen. The next time I used it, (different friend) he said that I sounded completely fine and didn't hear anything different. I am not sure if this was because the first friend was using an android phone and the second was using Apple? No clue in the end but overall I enjoyed being hands free and felt comfortable with the sound quality on my end.ConclusionAfter owning this for some time now I feel like it fits well into my life style. I LOVE using it especially at night so I can lay in bed and not interrupt my girlfriend next to me when i'm listening to music and she is trying to sleep. I feel comfortable laying on my back using it with a pillow and if adjusted correctly I can also lay on my side. When I am done listening I can just hold the power button down and it tells me that it turns off . I can then just slip it off, put it by my bedside table and go to sleep. I don't have to think twice about whether it turned off , or even look at it to tell if it tuned off...The HD 1 is also great for my commute to work riding the shuttle. my music doesn't bother anyone else and I can grab it at home and run out the door. I think the sound sig they chose and also the appearance of the HD 1 will fit a lot of peoples tastes... I am very pleased with it in the end!",5.0 out of 5 stars,More in ear love then Q-tips
111,"on September 7, 2017","
      2 people found this helpful.
    ","just as a disclosure, I bought my headset from ebay since the price was better at the time of this review.The headset sounds great. I quickly adjusted to the button placement, and pairing the device via nfc is a breeze. Rest assure, connecting the old fashion way via bluetooth is easy as well. be sure to download the ""Captune"" app through the iOS/Android app so you can adjust the equalizer to your personal preference.Sound is extreme subjective. To my ears, I personal prefer a flat response, with moderate/low bass. I love treble and clarity without having the bass drown out the lyrics. I've listened to these earphones for about a week now, listening to them during work for about 6 hours a day. Battery has held up just fine at %20-50 volume. any higher, I'm sure battery would die quicker. I personally need to be aware of my surroundings still since I use them during work. If you're a bass head, you might be disappointed in the sound quality of these earphones. These are very well balanced and I would recommend them to almost everyone. Here are a some cons I found along the way that prevented me from giving them 5 stars.1. I wish the earbuds could be retractable like the LG Tone series. Perhaps LG has a patent on it, I don't know. But at this price point, I wish they could have included that feature. The wires are a little longer than I would prefer, and sort of just dangle down in an awkward way when it's not in your ear.2. When I do phone calls, the microphone is waaaaaaaay too sensitive. It picks up on everything, literally! When I'm cooking, washing the dishes, walking outside (caller can hear the wind) its crazy. Annoying for the other caller from what I've been told. As good as the earphones sound, just be aware. Try to be in a very quiet environment, or else your caller will hear every background noise possible.3. Going through the tap/hold features (play/pause/next/previous/answer call/ignore call) I tried the mute/unmute feature by holding the button for 1 seconds. It mutes the caller who is speaking, which I found odd. In all other bluetooth headphones I've owned, it would mute ME, not the caller itself. A huge let down in my opinion.For me personally, I can now only use these for casually music listening, which is fine for me since I listen to music with this headset for a couple of hours a day, these are yet to die on me, yet alone give me a low battery warning.  I was hoping this could be by go to headset for everything. But because of the sensitive microphone, and the odd mute/unmute feature.. this headset is useless for phone calls. if you can get by that, go for it!",4.0 out of 5 stars,"almost perfect, super sensitive phone mic. mute/unmute flaw"
112,"on April 25, 2017",,"They are good headphones, they would be great if the battery life lasted as long as my walks which are on blast",3.0 out of 5 stars,"They are good headphones, they would be great if the battery ..."
113,"on December 8, 2017","
      One person found this helpful.
    ","I got these yesterday and my topic title says it all.Very good to excellent passive noise cancelling (though you must turn them up a bit for complete bliss) that is only because they have a good seal. They are not noise cancelling per se. Forced hot air heating and refrigerator compressor were not audible at all when I listened.The sound is just fabulous, I do not even believe it to tell the truth. Listened to jazz and classical music last night for three hours. I did not intend to so that speaks volumes of me enjoying them. I will not even go into what else I have tried, these just Beat (pun intended) them and others.Paired easily with my LG V30, no problem whatsoever. I used the default eartips that were on the HD1s and the fit was very good.Try em, you can always return but but I ain’t. :)",5.0 out of 5 stars,"Wow, just wow!"
114,"on April 9, 2017","
      2 people found this helpful.
    ","These are truly mazing headphones!!I will move past the assumption-that sennheiser is an amazing company with amazing warranties and amazing quality products to the main reason i was motivated to write this review.So, my computer does have Bluetooth, but does not support headsets, so i could not use these tirelessly with my computer (works great as a headset for my phone though). But just today I put them into my computer to charge then i went off to play a game, AND AUDIO CAME OUT!! I was able to pass the audio through the wired charging cable from my computer to these, and of course charge them at the same time.Made these an even better buy Thanks so much Sennheiser for existing!",5.0 out of 5 stars,Supports wired computer audio connection!!!
115,"on December 28, 2017","
      One person found this helpful.
    ",I received mine today and all I can say is WOW. Hands down better than my Bose soundsports. The clarity is amazing. I hear notes and sounds in music i have never heard before. I almost bought another pair of soundsports from bose. I am Thrilled I did not. Thank you Sennheiser for and an amazing pair of earbuds.,5.0 out of 5 stars,Hands down better than my Bose soundsports
116,"on September 29, 2017","
      6 people found this helpful.
    ","I bought Sennheiser PXC 550 recently and just fall in love with them - sound, BT handling, ability to use with 2 phones + PC communication at the same time in the office by using micro USB (not many people mention that - this is very hard to find option) - can not be better.For my walks i use bose wireless sport. when i saw the HD-1 decision was automatic - get these.i went through the reviews and bought them (not from Amazon).big disappointment.PROS- most important  - very good sound, but highs are little bit too harsh even unpleasant. The same source, song and PXC 500 - what a difference.  - fit is not the best, but acceptable  - very comfortable on the neck - don't feel them at all.- secondary  -  look - amazing  - quality - seems very good  - pleasure just to hold itCONS - BT, BT, BT  - connects only to the 1 phone - the one that was synced last.  - you can manually connect to the 2nd one and it works.  - turning HD1 OFF and then ON, connects only to the 1st phone - never the second  - if 1st phone is OFF, but second is ON, when you turn HD1 ON, it doesn't connect to 2nd (any) phone, probably keep looking for the 1st one  which is OFF.  - tried to disable devices, reconnect them in opposite order - all the same  - when 2 phones are connected - music start stutter - not really hard, but i definitely can hear that.  - at the beginning i thought it's a BT, but when i disconnect 2nd phone stuttering stops.Conclusions:  - i don't know how to rate them really.  - almost everything is so good, but BT (bluetooth) handling is very bad.  - i hope that i've got bad unit, and i will keep follow the posts hoping nobody else have these issues or they will be fixed  - then i'll definitely will buy this beautifull set again, but for now - back to Sennheiser.thanks for reading",2.0 out of 5 stars,i don't know how to rate them really.
117,"on October 30, 2017",,"Great pair of headphones. Sound is excellent and balanced. Multiconnection is awesome, plus being able to have it plugged in the computer to charge and still use is a frustration killer. Just FYI if it is plugged in and charging and you have it connected via Bluetooth on your phone you can still answer your phone!! One less star for the silly design for the headphone wires coming out from under the neck piece. not a huge deal but it doesnt make sense.",4.0 out of 5 stars,Great pair of headphones
118,"on September 7, 2017","
      2 people found this helpful.
    ","Let me start by saying these are nice pair of earbuds. I've got alot of compliments over these there very comfortable the Bluetooth is great the sound isn't what I'm use to don't get me wrong the sound is really good but if you're looking for that fun bass sound these are not for you. These  have bass but it's a more balanced sound. You can hear all the instruments and the vocals are toned down, but in my opinion there's not a pair of earbuds worth 200 dollars just because they look nice my jaybirds and my beats x do the same thing that these do. So just wait for them to go on sell there worth buying. I would have but I'm just a earbud junkie",4.0 out of 5 stars,Let me start by saying these are nice pair of earbuds
119,"on October 27, 2017","
      One person found this helpful.
    ","Nice earphones, I like how they feel and look. I never had around neck earphones but I often forget I have these on. Sound is good, but not the best, I would like them to be a little bit louder. Sound quality should be better for the price",4.0 out of 5 stars,Nice earphones but sound isn’t too good for the price
120,"on July 14, 2017","
      One person found this helpful.
    ",Sound quality is excellent with deep base notes. Easy setup. Make sure to fit the right tips for your ears. Recommend and aftermarket brand versus the OEM.,5.0 out of 5 stars,Sennheiser For the Win!!
121,"on April 26, 2017","
      3 people found this helpful.
    ",GOOD PRODUCT. USING MY S8 PLUS AND IPHONE 7 PLUS. PAIRED BOTH DEVICES. NO ISSUES. WORKS FLAWLESS. MUSIC SOUND GOOD TOO. FOUND IT LACKING IN BASE A BIT BUT OVERALL A SPENDID HEADPHONE,5.0 out of 5 stars,GOOD PRODUCT. USING MY S8 PLUS AND IPHONE 7 ...
122,"on October 28, 2017",,Simply amazing sound in a small form factor,5.0 out of 5 stars,Do it
123,"on July 24, 2017","
      One person found this helpful.
    ",I love the sound coming from these.  I love listening to my music loudly without outside disturbance.,5.0 out of 5 stars,If you are serious about music then these are them!
124,"on June 18, 2017","
      One person found this helpful.
    ","These sound great and work great. Comfortable in my ears, and the sound is very good. I wish the earbuds retracted, but I would still buy them again.",5.0 out of 5 stars,Would buy again
125,"on May 11, 2017",,"Excellent In-ear Headphones, the best sound, elegant and sophisticated as well as practical.Thanks for making it.",5.0 out of 5 stars,Five Stars
126,"on December 30, 2017",,These headphones were easy to setup and moderately comfortable.  My major complaint with them is the poor sound quality.  It has a tinny quality to it that is rather displeasing.,1.0 out of 5 stars,Poor Sound Quality
127,"on May 14, 2017",,Good,5.0 out of 5 stars,Five Stars
128,"on March 23, 2017","
      7 people found this helpful.
    ","I really, really hate this. I wish I could give it a negative 5 star. I can't get it to sync with airplay, which means it won't work. Bluetooth only allows bad sound in one ear. I had high hopes. Way to expensive and way too complicated.",1.0 out of 5 stars,Hate it
129,"on April 13, 2017","
      2 people found this helpful.
    ","Do not buy, these are trash and then they bounce you around about warranty. What 200 dollar set of earbuds has a 30 day warranty? Never again. These aren't worth 10% of what they claim. Total junk.",1.0 out of 5 stars,"Do not buy, these are trash and then they ..."
