,Date,How Helpful,Review Contents,Score,Title
193,"on August 2, 2016",,only one dislike and that is the volume controls on phones. they are hard to find when being worn.,4.0 out of 5 stars,Four Stars
194,"on April 27, 2016",,Simple to connect.  Great sound.,5.0 out of 5 stars,Great Headphones!
195,"on September 2, 2015",,"Works as advertised.....It does take about 36 hours for the battery to charge in the charging unit, so be prepared for that....otherwise the recharging doesn't take large amounts of time..",4.0 out of 5 stars,Works as advertised..... It does ...
196,"on September 20, 2016",,Best wireless headset I've ever owned.,5.0 out of 5 stars,Five Stars
197,"on December 28, 2016",,Very happy with the product and the speedy delivery. First class,5.0 out of 5 stars,Five Stars
198,"on August 16, 2016",,Just what I was looking for.,5.0 out of 5 stars,Five Stars
199,"on August 21, 2016",,I was impress on how clear the sound is.,5.0 out of 5 stars,Well worth the money.
200,"on July 31, 2016",,Excellent sound and price.,5.0 out of 5 stars,Five Stars
201,"on August 22, 2016",,works as advertised,4.0 out of 5 stars,Four Stars
202,"on May 26, 2016",,They're great!!! The sound is perfect!,5.0 out of 5 stars,The best purchase ever
203,"on July 9, 2016",,Excellent quality and price!!,5.0 out of 5 stars,Everyone should have this headset!
204,"on September 7, 2016",,very good sound . once adjusted it stays good.,5.0 out of 5 stars,very good sound. once adjusted it stays good
205,"on December 13, 2016","
      3 people found this helpful.
    ",I bought these to replace on ear cloth covered Sennheisers that were discontinued. I don't like them. Looses signal when going from room to room. Plastic ear covers too hot for summer. I must have a big head cause they are too tight. Uncomfortable after about 15 min.,1.0 out of 5 stars,Boo Hiss
206,"on August 4, 2016",,Works great and is comfortable.,5.0 out of 5 stars,Five Stars
207,"on July 18, 2016",,"Exactly what I wanted. First one shipped to me did not work, however its replacement is super. Thx. JW",4.0 out of 5 stars,My third headset and very satisfied.
208,"on December 18, 2015","
      2 people found this helpful.
    ","The set up for these Sennheiser RS 165 RF Wireless Headphones for me was less than 5 minutes.  Just hooked it to my TV (Sharp Aquos smart TV) and plugged it in, set my TV volume and I can now watch TV without having my ears blasted because my husband is hard of hearing.  He said they sounded great and were very comfortable.  We are BOTH pleased with this purchase.",5.0 out of 5 stars,Happy Ears!
209,"on April 23, 2016","
      One person found this helpful.
    ",Best you can buy!,5.0 out of 5 stars,Five Stars
210,"on January 19, 2016",,Easy to set up. Sound is great.,5.0 out of 5 stars,Excellent sound quality
211,"on February 23, 2016",,My husband and I love these headphones.,5.0 out of 5 stars,Luv the Headphones
212,"on August 6, 2016",,"very easy to hook up, work very good",5.0 out of 5 stars,Five Stars
213,"on August 15, 2016",,Works great but does not have a mute button.,4.0 out of 5 stars,Four Stars
214,"on May 10, 2016",,Excellent Wireless Headphones for the money. Outstanding Quality.,5.0 out of 5 stars,Outstanding Headphones
215,"on January 6, 2017",,Brilliant sound.Great service.,5.0 out of 5 stars,Five Stars
216,"on February 24, 2017",,great product,5.0 out of 5 stars,Five Stars
217,"on December 2, 2015",,Love these! Well wrapped! I use them all the time.,5.0 out of 5 stars,Five Stars
218,"on October 11, 2015",,I just Love it! It surpasses all expectations.,5.0 out of 5 stars,Five Stars
219,"on July 30, 2016",,Met all my expectations,5.0 out of 5 stars,Outstanding product
220,"on September 6, 2016",,Arrived as promised.,5.0 out of 5 stars,Five Stars
221,"on January 20, 2016","
      5 people found this helpful.
    ",Sound clicks on and off intermittently. My older Sharp earphones worked better for less than half the price.,2.0 out of 5 stars,My older Sharp earphones worked better for less than half the price
222,"on January 12, 2017",,Excellent sound!,5.0 out of 5 stars,Five Stars
223,"on February 15, 2016",,Love it,4.0 out of 5 stars,Four Stars
224,"on February 24, 2016",,"Work fantastic, would highly reccomend",5.0 out of 5 stars,Five Stars
225,"on October 18, 2015",,Excellent product! Certainly just does what it's described to do!,5.0 out of 5 stars,Excellent product!
226,"on September 25, 2015",,Absolutely the best tv headphones available,5.0 out of 5 stars,Best tv headphones
227,"on September 9, 2015",,These headphones are wonderful.  They were shipped and arrived on schedule and perform flawlessly.,5.0 out of 5 stars,Great product
228,"on April 18, 2016",,i WAS VERY SATISFIED WITH ALL THE PRODUCTS,5.0 out of 5 stars,Five Stars
229,"on August 15, 2016",,Works great,4.0 out of 5 stars,Four Stars
230,"on June 28, 2016","
      One person found this helpful.
    ",Apparently those that say these work well have never used anything else.  I purchased 2 Sennheiser 120 headphones about 7 years ago.  Cost about $80 a piece.  The 120's were much more comfortable and sounded 100% better. Even with the bass boost on the 165's sound like an old 78 record (no bass at all).  Over time the 120's broke down and started getting lots of static. The 120's each came with their own charging port and could be paired together.  I am still trying to figure out how buying a second set of headphones (165's) is supposed to work with the single charging stand.  There is only one place to set one set of headphones!  Really don't know why I gave them 2 stars!,2.0 out of 5 stars,NOT VERY GOOD AT ALL
231,"on March 22, 2016",,great headphones It does the job very well.,5.0 out of 5 stars,I would highly recommend.
232,"on October 15, 2015",,great sound  fits tight to head does not fall off like some do,5.0 out of 5 stars,great sound fits tight to head does not fall off ...
233,"on June 10, 2015",,great product and fantastic sound.,5.0 out of 5 stars,Five Stars
234,"on August 28, 2015",,Terrific!!,5.0 out of 5 stars,Five Stars
235,"on February 6, 2016","
      One person found this helpful.
    ","I have bad hearing. Sound is wonderful, changes my life. I can mute tv and no one else is bothered. This is second set to accommodate company as tv in open area of house. I charged new set but did not hook up to tv. 2nd unit did not work. Trial and error...took second set and placed on original charger for one minute...somehow it mapped the second unit....and both worked!!!! Note , I have to do this each time I  use both units and take from both chargers. They should make  one set charger with multiple headphones.",4.0 out of 5 stars,"Great product, but take care if two units."
236,"on October 18, 2017",,"Just got these headphones came from a 7.1 surround sand wired USB powered head set. I go these because i wanted to stray away from a built in mic headphone and im really pleased with them. The sound is great compared to any other headset i've had. You can hear a lot of imperfections in songs not because the headphones suck but because of mix quality. Pretty sure i just herd eminem fart in the recording booth in his hit single ""stan""",5.0 out of 5 stars,I go these because i wanted to stray away from a built in mic headphone and im really pleased with them
237,"on August 29, 2015",,It works great.,5.0 out of 5 stars,Five Stars
238,"on February 17, 2017","
      2 people found this helpful.
    ",Didn't work at all,1.0 out of 5 stars,One Star
239,"on July 12, 2016","
      One person found this helpful.
    ",sound drops in and out and I can't return them. sound is great when it plays. digital signal is on or off so sound is often broken even 15 feet from receiver,1.0 out of 5 stars,sound is great when it plays
240,"on August 4, 2015",,My husband has trouble hearing the TV and if it's loud enough for him then it's too loud for me.  These have taken care of the issue and we are both very happy.  They are comfortable and he can have the TV as loud as his heart desires and I can have it where I'm happy.  Highly recommend these!,5.0 out of 5 stars,We are both happy!
241,"on July 21, 2016",,"The controls are unwieldy. The old dials are much more friendly.  The ear cups are floppy when trying to put it on.  There's no goodgripping surface.  This design is all about aesthetics, and not about usability.  Sad",3.0 out of 5 stars,There's no good gripping surface
242,"on August 2, 2015","
      3 people found this helpful.
    ",I returned the RS 165 headphones.  Nothing wrong with  them.  But I have a pair of Sennheiser RS 120 and 140 headphones and the upgraded RS 165 was not compatible with either one.,5.0 out of 5 stars,I returned the RS 165 headphones. Nothing wrong with ...
243,"on July 31, 2016",,"Works well, but I was disappointed as with so many other things being made by cheap labor and inferior quality control in china.",4.0 out of 5 stars,but I was disappointed as with so many other things being made by ...
244,"on July 4, 2016",,"Great headphones for my father.  He has hearing aids, and has been able to hear the television much clearer with these and he doesn't have to turn up the volume so loud when the rest of us are trying to enjoy watching something together.",5.0 out of 5 stars,Great headphones for my father
245,"on December 17, 2015","
      3 people found this helpful.
    ","Got these yesterday and starting using them today after the 16 hr required charging.Bought these to replace the one from Sharper Image about 10 years ago (they don't exist any more).Had to replace these because I broke the head-band; bought at half the price and much better performance.The good: Easy to setup, and they work.The not so good:- Work fine through  a wall up to 50 ft, after that sound drops; at 100 ft I had turn my head around to get any reception, a slight movement results in a drop-out.-  A little too much pressure on the ear even with headband loosened.- The bass feature doesn't do much of any thing - tried listening to jazz (don't need it any way for tv)The ugly:- Zero isolation - can hear any conversation in the room clearlyI feel like returning these, but I don't know what else to buy. The only choice is to continue using the old ones, they do sound so good.",3.0 out of 5 stars,They  are ok; item returned.
246,"on April 4, 2015",,Great sound quality!,5.0 out of 5 stars,Five Stars
247,"on May 18, 2016","
      2 people found this helpful.
    ","I set up the headphone and then attempted to charge the batteries - the instructions had stated that the charging period would be 16 hours. At the end of 16 hours, I noticed that the light on the base was still red instead of green, signifying that the  batteries were not charged. Indeed I attempted to use the headphone and it did not work.  I then put regular batteries into the headphone and it worked.  This meant that the battery charger on the base was faulty.  I then returned it to Amazon and within three days I had a new headphone.  I am now very happy with the headphone - clear sound and the ability to set the volume.  I only gave this product three stars because of my problems with the first set.  Amazon's return procedure and the operation of the second Sennheiser are five stars.DMLV",3.0 out of 5 stars,After trouble - great return and second unit operation
248,"on July 30, 2017","
      One person found this helpful.
    ",RS165 does not have cable from two channel sound output to Bluetooth input. More expensive models include cable.,1.0 out of 5 stars,Do not buy this model.
249,"on January 22, 2016",,I love these!,5.0 out of 5 stars,I love these!
250,"on April 19, 2016",,"I really liked the stereo sound.  But I would get missed audio that could be from 1 to 5 seconds.  Also, after testing for about 2 weeks started getting buzzing or feedback.",3.0 out of 5 stars,Disruption of audio disconcerting
251,"on January 20, 2016","
      One person found this helpful.
    ",Excellent...use it for headphones or closeup speakers,5.0 out of 5 stars,wonderful
252,"on December 3, 2015",,Works great. The ear pad was half off when unpacked.,5.0 out of 5 stars,Five Stars
253,"on July 30, 2016","
      One person found this helpful.
    ",Did not work. Returned for repair.,1.0 out of 5 stars,One Star
254,"on June 4, 2017",,The Head Phones are excellent and the whole process from Amazon was first class,5.0 out of 5 stars,Five Stars
255,"on June 8, 2016","
      2 people found this helpful.
    ",They have a crappier range than a cheaper model of Sennheisers that I had before and I am pissed that I paid 212.00 for these and some 2 months or so later they are 135.00. I got ripped! Last time I buy Sennheiser especially through Amazon!,2.0 out of 5 stars,"Don't buy, theyll lower the price significantly shortly afterwards!"
256,"on November 13, 2016","
      One person found this helpful.
    ",didn't work. return item.,1.0 out of 5 stars,One Star
257,"on April 19, 2016","
      2 people found this helpful.
    ","Don't buy these.  I did and was not able to set up in 30 days so can't return.  The headphones beep after 25 minutes of use.  The manual and the kind responders on this site say it's the batteries.  I charged for over 16 hours when set up.  I ordered new Amazon batteries and put them in.  Charged for over 16 hours.  Does the same thing.  I am out a considerable amount of money, which is depressing when your budget is Social Security based.I have to correct previous negative review.  My son noticed that I had the TV volume very low.  Constant beeping, he said, was from ""frequency noise""  By turning the TV volume up to 1/3 highest level, and turning volume down on headphones, the beeping noise stopped.  Hopes this helps anyone else who might have that problem.  It was not batteries.",3.0 out of 5 stars,I
258,"on March 25, 2015","
      58 people found this helpful.
    ","I have only 1 complaint--these aren't really comfortable. There's something about the angle that creates too much pressure for me right in front of my ears behind my jawbones that I don't like at all.  Adjusting the size up and down did not help.  I have a medium-sized head, unremarkable really in size. So I had to take off a star, because comfort is a huge factor in something like this.In terms of ease of use and performance, these are 5-star winners.  There is an instruction manual on DVD, but for me, the quick start guide was enough to figure them out (it's not rocket science!).  I had a little bit of trouble finding the on-button, but a half a minute of searching turned it up.  I was hooked up and able to use them within 5 minutes of opening the box.The sound quality is beautiful.  I had no idea YouTube could sound that good!  It was awesome to hear everything in stereo, crystal-clear.  The range of the speakers is amazing; I was walking all over the downstairs and I heard no reduction in sound quality.  Truly wonderful.I think if these fit your head well, you will adore these. If you are like me and find them an uncomfortable pressure, you may, like me, still decide they are worth using given the amazing sound and performance quality. But I would recommend buying them somewhere with a great return policy, like Amazon, just in case you find them too uncomfortable to use and need to return them.",4.0 out of 5 stars,"Uncomfortable, but otherwise amazing"
259,"on May 5, 2015",,"best quality, comfortable, great sound",5.0 out of 5 stars,good buy
260,"on February 6, 2016",,Couldn't get it to work with our AV system - couldn't use the wireless headphone from headphone jack without shutting off sound to the rest of the room,2.0 out of 5 stars,Didn't work with our system
261,"on August 13, 2016","
      One person found this helpful.
    ",Had to return,1.0 out of 5 stars,One Star
262,"on January 21, 2016",,Great wireless headphones. Auto connect base to headphones is awesome.,5.0 out of 5 stars,Five Stars
263,"on May 12, 2017",,"Super écouteur, bonne qualité",4.0 out of 5 stars,"Super écouteur, Bonne qualité"
264,"on April 30, 2017",,great headphones!,5.0 out of 5 stars,Five Stars
265,"on March 16, 2015","
      29 people found this helpful.
    ",I recently purchased these headphones for my wife because we have a child who is awoken by the noise of the television.ProsVery comfortable - easy to wear for extended periods of time.Easy setup. Even though many TV's will need a RCA male to stereo female adapter. I have Samsung TV's.Sound quality is very good. Bass is adequate but not overly present.Convenient charging station as part of the transmitter dock.ConsWish there was a bit more bass even with the bass boost on.,4.0 out of 5 stars,Sennheiser RS 165 Review
266,"on February 6, 2016",,I don't recall reading anywhere in the reviews that this product does not work with certain tvs. I have a panasonic viera so my husband was not able to connect it. I wish I would've known before purchasing. The return process was very quick and simple though.,2.0 out of 5 stars,Doesn't work with all tvs
267,"on March 26, 2015","
      26 people found this helpful.
    ","Sometimes, my kids like to watch TV or play their Wii when there are adults in the room. Adults don't want the noise dialed up too loud. The kids can't hear over the adults. Cordless headphones are the perfect solution.These were easy to set up. I just had to hook up a cable to the TV and plug the stand into the wall. Note that only an auxiliary cable is included. I had to dig around my cable drawer for a dual RCA red/white) cable. I ended up using an RCA cable with yellow and black plugs on one end and red, white, and yellow plugs on the other. I just left the extra plugs dangling.To use, all I have to do is turn it on. If I want sound to only come out of the headset, I turn the TV volume down. The sound quality is everything I expect from Sennheiser - crisp and clear, with amazing sound separation I noticed from just watching TV. The range is incredible. The headphones don't have to see the stand. In fact, I walked away into another room behind the headphone stand with walls in between and still had good reception. My son give it his stamp of approval.I like the charging stand, the intuitive and easy to reach controls on the headphones, and the padding all around. I don't like that it sits a little on my ears and put pressure all around. It's somewhat firm and I can't loosen that by expanding the size.",4.0 out of 5 stars,Superior Range
268,"on March 6, 2016","
      2 people found this helpful.
    ","does not work, will not charge, not compatible with new TVs. Very disappointing",1.0 out of 5 stars,waste of good $$$
269,"on February 17, 2016","
      3 people found this helpful.
    ",Did not work with my TV !!!!!!!  ?????,1.0 out of 5 stars,One Star
270,"on February 25, 2015","
      One person found this helpful.
    ",A  first class product.,5.0 out of 5 stars,A first class product.
271,"on May 16, 2015","
      2 people found this helpful.
    ",kind of bulky,3.0 out of 5 stars,Three Stars
272,"on January 23, 2016",,Didn't work with my tv - had to return.,1.0 out of 5 stars,One Star
273,"on September 24, 2016",,present and he returned,1.0 out of 5 stars,One Star
274,"on February 13, 2016","
      2 people found this helpful.
    ","Sets the standard for sound quality and head comfort. I use this exclusively for running on my treadmill. The over-the-ear design blocks out most of the annoying motor sounds created by my treadmill while walking and jogging. The workout is much more enjoyable and less harsh on my hearing. At age 61, I worry about hearing loss from loud noise from cranking up the volume. With this headphone system, I can just turn up the volume to a comfortable level and not go deaf. The supplied audio patch cable plugged into the headphone jack on my TV and there is plenty of volume to make this headphone work. Base response is wonderful. Beats the crappy lower cost headphones by miles. Save yourself time and money and buy quality from the start. I had the cheaper headsets that just didn't help at all. Headphones charge while sitting on the base. An LED indicator shows ""RED"" while charging, ""GREEN"" when fully charged. Came with rechargeable batteries. One battery per side, so the headset is balanced during usage. Pricey, but I love to use them.",5.0 out of 5 stars,The over-the-ear design blocks out most of the annoying motor sounds created by my treadmill while walking and ...
275,"on September 30, 2017","
      5 people found this helpful.
    ","We had a Sennheiser RS 130 so when we decided to get a second pair of headphones we decided to ""upgrade"" to the Sennheiser 165. What a mistake! Here is what I find wrong with it:1) The pads on the headphones are stiff and uncomfortable2) It's poorly designed in that it's hard to tell what you are pressing when you want to make the sound louder or softer3) The ""bass"" is useless4) We experienced frequent sound dropouts",1.0 out of 5 stars,Make a different choice
276,"on February 3, 2017","
      2 people found this helpful.
    ","These headphones are awesome!  Because of my tinnitus, I'm losing a lot of dialogue when watching movies.  Therefore I raise the volume on my TV, which drives my wife insane!  Now, I can mute the TV, set the volume on the headphones to a comfortable level, and hear EVERYTHING!!  If you're having trouble with your hearing, don't hesitate to research this set of headphones.  One of the better purchases that I have made for myself!!",5.0 out of 5 stars,Hearing is Believing
277,"on February 25, 2017","
      4 people found this helpful.
    ","I purchased 2 complete RS 165 systems.  Headphones and charging base.  Plan was to use these like my previous Sennheiser headsets, HDR 65, that we loved for years.  One base was used only for charging.  The other base had the auto plugged in.THIS DOES NOT WORK WITH THIS MODEL. The 2nd headset, the one that came with the 2nd  base, will NOT work with the first base, even if the headphones from the 1st base are off.  Just to cover all the options, I removed the 1st set completely (headset and base), installed the 2nd set (headset and base).  It worked perfectly.  Swapped bases. The 2nd headset stopped working and the 1st headset came back on.  I'm guessing these things are set to some arbitrary frequency at the factory, and only the stand alone extra headset that they sell can deal with finding the base frequency.  I'm unhappy and will return both, and shop around for a company with less deceptive advertising.  Lousy design.  I didn't mind paying extra for the 2nd complete set so that i could have convenient charging station, although a accessory charging station would have been a good selling point.  But they don't care.I suppose if your base ever failed, you'd be forced to buy a whole new system, and throw out your perfectly good headset.  A sad story.  Time to move on.Just a footnote:  Buying 2 complete systems (base and headset at $158 each) cost just $18 more than buying the alternative, one complete system (headset and base $158) and the awkward 2nd stand alone headset ($140).  But saving the $18 means you have to explain to the family time and again why they have to dismantle the spare headset frequently when someone forgets to follow the rotation schedule to swap headsets around on the single charging/base station.  Plus you still have to go buy a AAA battery charging station!!  We're talking an 8 hour per headset charging cycle time here.  What's the chance of getting this organized in order to be able manage 16 hours of charging time out of every 24 for two headsets ???  Very remote in my family.  ...And where are those spare batteries, by the way?  dah!And which family member is going to get the crappy ""extra"" headset that's always dead when you need it?  And where is that headset, by the way?  Not in it's logical docking station, so maybe it's under the couch, or in the garage, or the bathroom, who knows?  Spare yourself the grief...don't buy this product.Sennheiser has lost their way.  Again, time to move on.  Another once great company bites the dust!  So Sad.",1.0 out of 5 stars,Plan was to use these like my previous Sennheiser headsets
278,"on June 29, 2016","
      3 people found this helpful.
    ","Sound cuts out, frequent reception drops and blips. Signal strength is extremely weak compared even to cheaper model Sennheisers. Cannot leave room without signal going erratic. Very disappointed and do not recommend exept maybe for use directly in front of a TV. Going back to Sennheiser 120s, even though they blast you with static when the input signal is interupted  (end of podcast, playlist ends, etc.)",1.0 out of 5 stars,Not Good
279,"on March 26, 2017","
      2 people found this helpful.
    ",Easy setup and sound great. For me the bass is perfect I don't like the thumping feeling anyways so the they are loud enough. Very comfortable to wear for long periods of time if your watching a movie. Only thing is you can't anything around you that's both good and bad. Not and audiophile guy so the treble and bass are decent for my ears.,5.0 out of 5 stars,All about that bass
280,"on April 13, 2017",,"These headphones are a big step up from the Sony MDR-RF-985RK that I have for watching TV and movies when my family is asleep. My biggest concern was better sound and connection. Sennheiser definitely delivered here but came up short in the comfort department.As far as sound, they're terrific. Audiophile quality isn't practicable from a wireless set of headphones but this is really close. If you're looking for a new set of headphones to watch TV and movies that delivers awesome sound, these are probably it. They feature a bass boost option that is excellent because the bass is pretty weak without it enabled. The RF connection is also solid, and there is no static of clipping even when I move around. This is a huge improvement and the biggest reason I was willing to dish out the money for a new set. My Sony's had constant static and clipping which only got worse when I moved my head around.The one thing I'll miss about the Sony's is the comfort. I could wear them for hours and feel great. Not so with the Sennheisers. The weight distribution puts a lot of pressure not only on my ears (which I guess is great for isolating sound) but also on the top of my head. The padding on the headband is thin and stiff so I'm always aware of it. Also, they're massive. I know people call them ""cans"" but it's almost like having empty Campbell's containers on my head.Bottom line is if you value audio above comfort, these are for you. If the reverse, I'd try something else. Also if you're like me and couldn't decide between the 165, 175, or 185, wirecutter has a helpful review suggesting these over the 165. From several hours of research, I gathered that the surround sound feature on the 175 is a major disappointment which sounds hollow. It does have markedly better range though. It sounds like the improvement in audio quality of the 185's isn't enough to justify the price bump (I got a sealed, brand new pair with full warranty for $127 on ebay). Great pair of headphone that I would easily buy again. They might not be for everyone though.",4.0 out of 5 stars,"Great sound, but not very comfortable."
281,"on February 14, 2017","
      3 people found this helpful.
    ",Doesn't have much range. Volume buttons are hard to get used to use.,3.0 out of 5 stars,Three Stars
282,"on April 8, 2015","
      2 people found this helpful.
    ","This is a nice set of earphones. They are comfortable and easy to wear. The range is good throughout the house. They don't feel cumbersome or heavy. When my husband is wearing them I can't hear any noise, even when I am right next too him, this was a problem with every other pair until these! The only problem was the difficulty in set up, it also would have been easier if we could read the directions without using a magnifying glass.",4.0 out of 5 stars,This is a nice set of earphones
283,"on October 6, 2017",,"Im not handy with tech stuff but this is very easy to set up.  remember to first install the batteries in the ear pieces and charge them overnight first.  It comes with one cable to attach the base to your TV's headphone jack (if your tv has one specified) or a single audio OUT plug.  If your tv has red and white connections for audio out instead, you will need to purchase an adaptor to accommodate two TV plugs (red and white) connect to the supplied wire.  Watch the supplied how-to video on the manufacturer's website for a visual of what I am referring to.",5.0 out of 5 stars,"Great, but be prepared to order an additional cable, if needed by your tv"
284,"on December 19, 2016",,"This is garbage, as others have said, maybe the other models work better.  This would be great if there wasn't a ton of static and the RCA actually resulted in sound.  The customer support rep I called was a complete jerk too, telling me I was the problem and not them.  Have had 3 people try it and even took it to my mom's and in laws houses where I got the same static sound.  Pay the extra few bucks and go with a company worth working with.  I've spent more time trying to get this thing to work than it took me to set up the whole new entertainment system I bought.",2.0 out of 5 stars,Don't waste your time or money
285,"on May 11, 2015","
      5 people found this helpful.
    ","A therapist friend recommends these as ""marriage savers"", and I can see that value.  In our home, though, I'm more concerned with being able to hear if anyone needs my assistance, and these definitely do not allow for easy passage of background sounds.  If you are looking for isolation, these are grand. I should probably get a model with open cups so I can still monitor my environment.  Because these are closed ear cups, they do get rather hot and sweaty quite quickly.  The headband, though, does adjust for extra large noggins and was far more comfortable than other headphones in my arsenal.As far as installation and use, the instructions were sleek and graphic, but not incredibly useful.  Sennheiser does include a CD-ROM with more information, but I no longer have any CD-ROM drives in my home. I'm assuming their website may have the information as well.The sound is delightful and even made my low-end Sylvania TV sounds full, rich, and cinematic.  The connection between headphones and transmitter was not finicky in the least.",3.0 out of 5 stars,Good sound. Isolating. Sweaty. Instructions lacking. Even fits the cranially well-endowed.
286,"on May 5, 2017",,"These are the most comfortable, best sounding, and easiest to control headphones I've owned.  Add to that the advantage of being ab,e to listen at my 'slightly' deaf level while the rest of the family can listen at a normal level through the tv, and these are an excellent buy.",5.0 out of 5 stars,"Having increasingly sever hearing problems, this headphone system provides a great way for the family to watch multimedia togeth"
287,"on July 2, 2017",,This was a birthday present for my fiancé. We both love the brand. I love the reviews on this product. We have teenage girls...  this headset eliminates the noise.  This has been listed as a fault bu others buyer.  However is the exact reason why I purchased the set.  You do have to make sure that your phones set on the research base carefully.,5.0 out of 5 stars,Got teens? This is the wireless headset for you
288,"on December 7, 2016","
      3 people found this helpful.
    ",Received the item a few days ago but can't get it to work charged it for two days went to RadioShack and bought an adapter that did not come with the package hate to return items but it just doesn't work I've tried everything,1.0 out of 5 stars,Not happy with purchase item to work
289,"on April 15, 2016",,"My wife bought this for me, from amazon, Christmas 2015. I have to say I love them. Other reviewers have said they lack bass, this might be true if you have hearing issues. The bass boost is right on. No it does not thump like car ghetto bass, nor is it suppose too. Buy some cheap Dr's if that is what your looking for. The clarity is beautiful when listening to music, TV shows and movies. Crisp, Clear, and Detailed. I can now watch movies, TV etc. without bothering my sleeping beauty (big bonus)! I opted for the RS165s because my TVs have different sound modes and they come through the headphones. Will be purchasing the Digital ones whenever our forever home is done being built to use in the living room area and keep these for the bedroom.",5.0 out of 5 stars,"Love them, quality sound with all media...comfy too!"
290,"on January 23, 2016","
      One person found this helpful.
    ",I had the RS120 ($76.95) for years and I wore it out. So I bought the RS165 ($200.00+) . I wish I had bought the old model RS120 for $76.00. There isn't much difference for TV and the old model is more user friendly. I had two RS120 in my house. It was very easy to click a button on the headset and hear the other TV in the house. But the new model isn't so easy. The headset on/off button works sometime. The surround isn't better just louder. The charging station is hard to connect to the headset.So I recommend-save your money and buy the old model RS120.,3.0 out of 5 stars,It was very easy to click a button on the headset and hear ...
291,"on September 19, 2015","
      3 people found this helpful.
    ",THE ONLY PROBLEM THAT I HAD WAS THE VOLUME. THE MAKERS DON'T REALIZE THAT EVERY BODY'S HEARING IS DIFFERENT. PUMP UP THE VOLUME. LET ME CONTROL HOW LOUD I WANT IT TO BE. OTHER THAN THAT IT IS A VERY GOOD PRODUCT BUT IT IS WAY OVERPRICED.,1.0 out of 5 stars,LET THE BUYER BEWARE.
292,"on September 3, 2016","
      2 people found this helpful.
    ","The sound is ok. The adjustment to the volume is ""very difficult"" ...(find the button ) but the worse part is...it is very painful to the ears...regardless the way you adjust it (Too tight). Needless to say I returned . The engineers that tested the unit must have a very, very SMALL head...LOL",1.0 out of 5 stars,(find the button ) but the worse part is
293,"on December 26, 2017",,I am a diehard Bose user so im hard to please. These headphones are as good as any Bose headphones at a fraction of the price. Buy these you wont be sorry,5.0 out of 5 stars,Die-hard Bose user just jumped ship
294,"on February 16, 2015","
      5 people found this helpful.
    ","Easy to describe.  They didn't work?  Have to return to seller.  Headset would not turn on, even with fresh alkaline batteries.  Makes me wonder about the viability of Sennheiser's Quality Control.  Should never have left the production line!  I'm going for another brand.",1.0 out of 5 stars,Phones would not work!
295,"on June 16, 2016","
      4 people found this helpful.
    ",I do not like this product because it gets very hot around the ear after a few minutes of use only.,1.0 out of 5 stars,I do not like this product because it gets very hot around the ...
296,"on December 5, 2015","
      2 people found this helpful.
    ","As far as how they sound? Awesome but, can you use them to record a vocal track? Not unless you like severe latency. I have tried 101 different solutions and nothing works! Sending them back ASAP and... Sigh! Getting some wired phones.",3.0 out of 5 stars,Definitely not the phones one would want for recording!
297,"on October 11, 2016","
      One person found this helpful.
    ","Worse product ever, it does not work, I tried everything, cables, etc. Big scam ever. Never again",1.0 out of 5 stars,One Star
298,"on October 4, 2015","
      5 people found this helpful.
    ","System came without two necessary plugs and cords.  Instructions show ""not furnished.""  What kind of company sells intentionally incomplete merchandise ?  Sending this junk back.",1.0 out of 5 stars,Incomplete system
