,Date,How Helpful,Review Contents,Score,Title
107,"on February 15, 2016","
      One person found this helpful.
    ","I already have two models of noise cancelling headphones, both corded, the Sennheiser PXC 250 II and the Bose QuietComfort 15. The PXC 250 and the Momentum are on-the-ear models. This Bose is over-the-ear.Key review points:- Sound: The Momentum 2.0 has a better sound then the PXC 250 and the QuietComfort 15. The highs are nice and clear without vibrations and the lows seem to give that nice reverberation a good base unit should give. This is of course all subjective, but I do love them from a pure sound quality perspective.- Comfort while sitting: The Momentum is extremely comfortable to wear for several hours straight, but after 3-4 hours they do start to pinch my ears a bit. This is much better than the PXC 250, which I can only wear for a few hours tops. The Bose on the other hand I can wear much longer, like for the entire 7-8 hour flight to Europe.- Comfort while trying to sleep: The Momentum is the worst of the lot if you try to sleep sideways with your head as I tend to do. The metal side studs that hold the ear pieces in place just crunch wrong. The Bose is again the best to sleep on, and the PXC 250 starts hurting really quickly.- Connectivity: Since both the PX 250 and QuietComfort are wired models, this is where the Momentum shines. It is very easy to connect with Bluetooth or NFC, no wires that get entangled or when I have to get out of my seat. In addition you can also wire the set which even if the battery is down, keeps the headphones working!! This is an ENOURMAS plus, since both other models have no sound.- Noise cancelling: I thought the Momentum is better than either the QuietComfort or the PXC 250. This could be because they feel snugger on my ears.- Size collapsed: The PXC 250 is the smallest and fits in your coat pocket if needed, but it is not a fair comparison since they are in a very different class then the QuietComfort and the Momentum. Between the Bose and the Momentum, the Momentum is smaller, and the case gives a little which makes it easier to tuck away. The case also has some space for the extra USB wire, similar to the other two units.- Charging/battery: For Android users, the benefit of the Momentum is that you can re-use the same micro USB wire from your phone. The Bose and PXC 250 use AAA batteries, so they can be switched out easily. As mentioned before both the PXC 250 are dead in the water unless you have battery juice. The Momentum can keep playing music (without noise cancelling).Overall, I will keep using the Momentum on any short distance flight. On intercontinental flights, I will bring the Bose since I really need to be able to tilt my head to the side if I want to sleep. I should have gotten the over the ear model, since I do like the sound and freedom of the Momentum more.",5.0 out of 5 stars,Great sounds headphones with ultimate freedom
108,"on August 16, 2017",,Great sound and great noise canceling!  Comfortable for long flights and the battery lasts forever.  I normally get a headache from Bose Noise Canceling but these don't bother me at all.  It's nice to have the option of going Bluetooth or hardwired too. The only reason I took off a star is the terrible case!  There is nothing to clip the case to your carry on bag.  You could clip to your carry on with the loops that are the zipper pulls but this caused them to fray and break.  All Sennheiser needed to do was add a 10 cent plastic loop to the case and it would've been perfect!  I had to buy this bag to hold the headphones and their case so I could clip them to my carryon:  https://www.amazon.com/Packtasche-Original-%C3%9Cbersicht-Reisen-Tasche/dp/B00F9S87NU/ref=sr_1_3?ie=UTF8&qid=1502925622&sr=8-3&keywords=pack+it+system+eagle+creek,4.0 out of 5 stars,Great Headphones - Terrible Case
109,"on November 30, 2017",,"My Laptop won’t find the device "" headphones ""nor my iPhone , and when I connect the headphones to the laptop using the audio cable there’s no sound either. Very disappointed.And yes the headphone’s Bluetooth it’s on and blinking blue.",1.0 out of 5 stars,Very disappointed. And yes the headphone’s Bluetooth it’s on and ...
110,"on January 24, 2017","
      5 people found this helpful.
    ","I have now bought and tested the Bose QC35, Bower and Wilkins P7, and these the Sennheiser Momentum 2.0 ""on ear"" wireless headphones. I did not receive a discount on any of these products. I first received the Bose, positives they were REALLY comfortable and the noice cancellation was excellent, maybe a bit too excellent. Which brings me to the sound, for lack of a better were these headphones sound muted. I don't know if the internal feedback microphones dampens the sound, but the sound was not to my liking at all. It was just muddled and no clear treble bass or mid-tones.The Bower and Wilkins have excellent full sound and are on par with the excellent sound of the Sennheiser. The sound of the two were different. The Senn's had a crisp clear sound for all levels, I was hearing instruments never heard before with other headphones, but the ""on Ear' are REALLY uncomfortable.  It brought me back to my high school wrestling headgear. The pressure on my ears was too much to use for even a 1/2 hour.The Bower and Wilkins are the ones I have kept of all three. They are also uncomfortable but in a different way. These are actually slightly tilted which puts the bottom back part of head phones resting behind my jaw, pushing on my glands behind the ears.I have just purchased the Sennheiser Momentum 2.0 ""OVER EAR"" version which will be here tomorrow, and hopefully they will have the great sound of the Bower and Wilkins, and other Sennheiser with a better fit and comfort level. I will update this review after that is done. Hope this helps some of you.",4.0 out of 5 stars,Great Sound. Not comfortable at all!
111,"on March 14, 2017","
      6 people found this helpful.
    ","I've only used these for about 15 minutes, so I can't comment on comfort or durability. However these headphones are very loud with volume setting around 60% using an iPhone 6s. The sound is excellent, they are very well balanced with excellent bass, mids and highs. I'm playing a mix of 70's - 2000's rock and it handles all very well.I will comment (if Amazon allows, they don't always add my updates) further as I have more time to test.UPDATE 1:  I've used the Momentums for several days now and I can say without a doubt they sound awesome!  However I have a problem with them.  The left ear pad KILLS my left ear.  I'm very good at problem resolution however I cannot resolve why it hurts my left ear.  So in my problem resolution, I turned the headphones around (left pad on right ear and vice versa) and the pain goes away.  Don't understand why this is.  I've even spent considerable time making sure the headphones are on each ear exactly (as close as possible) and yet it hurts my left ear.  Looks like I will end up returning these to Amazon, which I hate because other than that they are perfect in my eyes (and ears).Update 2: after having a chance to view someone else getting their M2's and unboxing them, I realize that mine were not new but used. I noticed some covers on the ear cups had been peeled back and then placed back on. The airplane plug bag had been cut open since the bag was cut sideways and taped back. The cable bag had double sided tape holding it together. And the charging cable was not sealed in a plastic bag like the new one I saw being opened for the first time. I understand that things have to be resold for a profit but it makes me wonder if the other person returned them for the same reason I did and maybe they are defective? I might order them again to see if I can get a new pair, these are really nice headphones, that sound excellent.Update 3: I just purchased it again. I really like the sound/look/quality of these. Hopefully Amazon will send me a new one this time. If not, I'm giving up on purchasing Bluetooth headphones for now, just not having any luck with them.Final Update: I'm keeping these unless something happens to them before the return window expires.  This pair appears brand new where the other pair was questionable.  They. sound, look and feel excellent.As for the left ear pain I had on the last ones, I had it again on these.  However, I stood in front of the mirror, analyzed what was happening and corrected it. My ears stick out ever so slightly but not to the point of my friends teasing me about it, maybe they are normal?  What I found out was, the cartilage in my ears near the back stuck out slightly and that's what caused me pain. The cushions on the ear pads pressed into that cartilage so I just moved the headphones towards the back of my ear, while still sealing off the front and the pain went away. Basically it put the cartilage inside the ear pads thus eliminating the pressure on the cartilidge.These are keepers!",5.0 out of 5 stars,Excellent....but
112,"on July 17, 2017",,"I bought this pair as a wireless substitute for bose Q25 wired headset.  Sound is superior to Bose IMHO.  Love the Bose, but the Momentum 2 has a brighter and cleaner sound.  And the wireless feature is just great.  Don't know how I put up with the wire except when I'm sitting at a screen.  The ability to move around and still have great sound is wonderful.  Where the Bose have an edge is comfort.  The Momentum ear cups are just a bit small and the leather is a bit rough.  The headband leather isn't really padded.  After an hour of so, I find myself wanting to take them off.  Not so the bose.  But for sound and convenience these are great 'phones.  No regrets and sincere recommendation.",4.0 out of 5 stars,Great sound good comfort
113,"on February 15, 2016","
      One person found this helpful.
    ","I wanted to write a review about the great sound, the effective noise cancellation, the easy-to-use controls, and the nice look and feel...Instead, I need to focus on the sub-par Bluetooth connectivity.  I'm frustrated that flaky Bluetooth ruins otherwise good headphones.  Some notes:* Initial pairing with a device does not always work: With my Samsung Galaxy S6, I needed to attempt the pairing multiple times before the connection was made.  After repeatedly turning the headphones off and on, finally the connection was made.* Once paired, there were still connectivity issues.  Here's what should happen when turning on the headphones: a pleasant voice will say ""Power On...Connected"".  Here is what actually did happen: ""Power On..."" then, wait...and wait...and wait.  And the connection never occurs.  Turn the power off, and back on again, and after a couple attempts, the devices were connected.  But even then, for the first ten seconds or so of audio (tested using Spotify), the connection was still breaking up.  One time (here, it was with my iPad), the voice on the headphones said ""Connected"" three times in succession, suggesting that I was quickly losing and regaining connection.* The multifunction button (for volume, pausing, and track selection) became unresponsive.  I suspect this is also a Bluetooth issue.  After turning off the headphones, and then turning them back on, I was able to get the button to work again.It's all very frustrating.  The sound, as other reviewers have noted, is very good.  The active noise cancellation works well for me (it nicely blocks the sound of my furnace).  When it works, the multifunction button is very easy to use.  But the Bluetooth issues make it difficult for me to recommend these headphones.These are quite costly headphones, and so it seems reasonable to expect that Bluetooth just works, right out of the box.  Unfortunately, this has not been my experience.  It is fair to note that there are many glowing reviews here, some of which make no mention of the Bluetooth issues.  So, perhaps my set was buggy.  Perhaps they work well for almost everyone but me.",3.0 out of 5 stars,Bluetooth issues ruin otherwise great headphones
114,"on January 12, 2017",,"Very happy with these headphones.  They are solid and tough with an English accent (the woman's voice who says things like ""Power off"" is a British accent).  Not a bit of plastic in sight and they function perfectly.  Almost too good, when I wear them (on or off) it is dead quiet.My daughter snuck up on me and I jumped when she touched my arm I was so surprised she was there.  I constantly have to remember to talk quietly when I use them for a phone call.  Because people keep telling me I am yelling.  It is so quiet I cannot hear my own voice.Prior to these I had Klipsh headphones and some of the plastic pieces broke after a year or so.  These are like wearing a an expensive work of art.",5.0 out of 5 stars,So quiet you can't hear yourself talk
115,"on May 22, 2016","
      One person found this helpful.
    ","the price tag was really a bit high when i bought it and the highs could be a bit better for the price,  therefore 4 out of 5. Soundstage of course not as good as 40mm membranes. but still good, design, quality etc.A very good product. High quality.Has a well pronounced bass, but still not too much. The quantity of the bass matches close my taste.Personally, I do not find the sound overall better than the in ears Samsung Level U pro. The Sennheiser has a bit shrill higher mids and high (judge the highs with cembalo and violin here: [...] ) The sound of the Level U pros is more real. The Sennheiser has a bit added fun ""bass"".But my taste likes both the sound of the somewhat bassier Sennheiser and the Level u pros. I like the bit punchy more bass property. The upper mids and highs however, are better from the Level U pro.At the end it is a question of taste and also a question of what music or sound (nature films etc.) somebody listens. For nature films every rustling is good, for older classical recording high trebles could be nerving.Advantages from on ears are the slightly less weight, somewhat less sweeting and in contrast to in ears you can listen longer without getting tired or damaging your ears.By time the on ears might press too much on your ears. But for me it works to replace the hearers 0.5-1 centimeters after some listening time.I like the physical concept because there is less plastic, the weight also is lower compared with some other headphones and I prefer mechanical controls in contrast to touch (as the important things in airplanes are controlled manually too).I would say that the price of 274 chf is justified considering the quality and sound. It's still a bit high but maybe the price will drop.This is not a long term test but only one of 14 days (!).When comes the direct contender to the level u pros from Sennheiser (bluetooth, optional 3.5mm jack, U neck form, silicon as well as memory foam tips, adjustable bass like the IE 80 and leather or wood surface instead of plastic)??????tx2bt vs. shb5900 (shb5850 in us)the tx2bt have a little more bass. the shb's possess already a good amount but orchestra sound it might be a bit too less.it's a question of the price, the tx2bt are more expensive. the shb buds are very small so that somebody can lie on the side ofhead.the tx2bt have some more room that the level u pro but are not more detailed (a bit less). the high's of philips can sound somewhat harshat higher volume levels.the formfactor for the shb5900 is good with small oval buds, lightweight cord... u can even lie in your bed on the back or side of your head, with bigger sized memory foams they won't fall out. A trick for the shb's and tx2bt's is, not to hang the cord down the neck but to draw the cord over your head then the ends of the cord behind the ears before plugging in the buds. With a bit tension it will hold with freedom of movement.since i possess the tx2bt's these are my favourites and fidelio's when cord is desired. at home i often listen with the on pros or level pro u's.The tx2bt are my favorites. The U design from the level u pros has the advantage that the buds do not fall out when turning the heat. However, the tx2bt have more bass and more room. The level u pros somewhat more detail and the shb 5900 have not much less bass. The tx2bt and shb5900 can get somewhat harsh at higher volume levels (eg. violin).Philips tx2bt or tx2 vs fidelios s2the tx2 have more bass and roomfeeling. the fidelios maybe a bit more detail. but i recommend the tx2 over the fidelios.Personal ranking:1. Samsung on's pro: the on's clearly have the biggest soundstage, therefore 1st place (differentiation to 2nd place headphones: the tx2bt and shb5900 are very clear, good balanced, havea bit more depth than the level pro's and have good but a bit harsh highs at bigger volume levels).2. Samsung Level U Pro, (EXCELLENT, had no bluetooth connection problems as others reported), better defined than these below, have very good upper mids, treble, Level On Pro has a bit more soundstage and pretty good ANC... / Philips Fidelio s2 with headphone jack (can be set not so loud like the level u’s or the Philips tx2bt (bluetooth) / Philips tx2bt are a bit less detailed than the fidelios but can be set louder, for some folks favorable because they have not the plastic U of the samsung, however can fall out when turning head , / Philips SHB5900 bluetooth the Level on & U pro are a bit more detailed. i like that the philips are well balanced (through all frequencies (!)), lightweight and they have a cord without the U plastic that I like, however can more easily fall out of the ear when turning head3. Sennheiser momentum on ear wireless, they are not better than the Level U Pro, have a bit more bass, upper mids and treble less well defined than level U pro (it's a question of taste, music and habituation) / H.ear in NC, sony should offer more for the price... / MDR-XB650BTpretty good for the price, less realistic than samsung pros, for some people already a bit too much bass but the other frequencies good also highs, less soundstage than Samsung pros,better highs than Sennheiser's, very lightweight and comfortable, long battery lifetime, negative: u can't fold them, no anc / Genuine Samsung S5 (EHS330) earbuds (they are very good earbuds for the price). Better highs than these below. Only slightly better than xb90ex / Sony xb90ex / mdr 7506 very good sound stage, but somewhat artificial, neutral and not too much bass...4. sony h1 (have distortion, the S5 don't and have better highs / sony xba-c10 (xba-c10 have better mids, highs but less bass than H1) / sony btn 200 bluetooth a bit more muddy than these above, but not too bad actually / Yamaha EPH 100 (very closed in)5. panasonic 120k / Brainwavz Deltas6. Creative Labs EP 6307. MDR-EX110AP: they have virtually no bass8. Nintendo Gameboy earbudsgood music to test is e.g.Beethoven Symphony No. 8 with Riccardo Chailly (Gewandhaus Orchestra Leipzig): http://amzn.to/1UvduRtHaydn with Carmignola: http://amzn.to/1Uzt4aK",4.0 out of 5 stars,A very good product. High quality
116,"on July 27, 2016","
      3 people found this helpful.
    ","could hear everything externally with volume on quiet. Meaning if I’m listening to musinon the train, the person next to me can listen too.If I’m paying 300 bucks, i expect my noise to be encapsulated",1.0 out of 5 stars,One Star
117,"on June 9, 2017","
      One person found this helpful.
    ","These headphones are amazing in almost every way. Their one design flaw is the metal guides employed to hold and adjust the size of the headphones. I have a large head, and in order to make these fit, I need to shove the earphones into their highest (ie, smallest) position. This means that I have the metal guides dangling several millimeters below the earphones.Sounds like a minor issue, right? That's what I thought, until those small metal overhangs began to rub against the collars of my oxford shirts and any jacket, every time I turn my head.The scraping sound is amplified of course, and it's like fingernails on a chalkboard.Who are the giant headed people purchasing these? I've got a large head, so this whole avoidable issue makes no sense to me.A good example of engineers not working with customer service reps and marketers during the design process. For $400 I expect near perfection.",3.0 out of 5 stars,One design flaw
118,"on January 29, 2016",,"These are the best sounding headphones I have ever owned, although that's not saying much. I wouldn't recommend them to anyone that listens to solely classical or all natural instrumental music. These do have a slight bassy lower end, although it is still very crisp.I listen to mostly electronic or more modern rock music that has intentionally exaggerated bass to begin with.Also, I'm no audiophile and the most expensive headphones I have owned before these are the Bose in ear IE1 and IE2. These blow them away in sound quality in all the ranges. The Bose sounded very crisp but these Sennheisers take it to the next level.An example of the sound quality:I was listening to a song by one of my favorite artists and I never heard the way the singer fluctuated his vovals before because it would get rounded off and muddled together with everything else.These are a great set of headphones for someone with a decent budget and want the Sennheiser quality but something more trendy. Although I wish I would have spent the extra $100 to get the around ear headphones for comfort reasons.",5.0 out of 5 stars,Great! Hearing my music for the first time all over again.
119,"on February 9, 2016",,The Sennheiser Momentum 2.0s have earned a spot on HeadphoneCharts Best On-Ear Headphones under $400 list!Pros:- Features Bluetooth technology- 22 hour battery life with both Bluetooth and Noise Gard activated- 2 microphones improve voice quality & remove external noise during callsCheck out the rest of the list for other great On-Ear headphones: [...],5.0 out of 5 stars,Best On-Ear Headphone Under $400 - HeadphoneCharts
120,"on December 9, 2017",,I got these for Christmas last year. These headphones sound amazing and have great battery life. They’re also very comfortable. The down side for me is I have had these for less than a year and the plastic piece that held the left speaker at the preferred height on the slider broke and so now that side doesn’t hold the height I need it at. For such an expensive headphone I’m surprised and disappointed how fragile that was as I only use these for when I’m commuting on the bus or sitting at my desk at work.,3.0 out of 5 stars,"Great sound, hardware quality is ok."
121,"on December 29, 2016","
      One person found this helpful.
    ","This has been the best wireless headphones I ever try, the sound quality is great, the look is also smooth and clean, great quality in the material.",5.0 out of 5 stars,Best bluethooth headpohones.
122,"on April 5, 2018",,"The sound overall is great, but they hurt my ears A LOT.I'm not an audiophile but I can feel the bass is not so refined. It is powerful though.Mids and highs are clear and warm. Noise canceling is below average I would say, but the tight clamp of the headband helps.The design is great but they are not comfortable to my ears. Alcantara earpads looks nice but feels hard. I hope I can find leather replacements.",3.0 out of 5 stars,"The sound overall is great, but they hurt my ears A LOT"
123,"on April 3, 2015","
      13 people found this helpful.
    ","Edit:-The headphones have weak to moderate sound cancellation, poor for the price range.-The headphones do not work well with macs. The Bluetooth signal is unsteady and crackles A LOT.-The alcantara cushions are smooth but not soft enough for long term use. Your ears will hurt if you don't rest them a bit after prolonged use.-Over all, they are quite expensive for what they actually offer and DO WELL outside of great sound quality.There are wireless headphones, there are portable headphones and there are noise canceling headphones. There are even headphones with combinations of two out of those three, but you will NOT find a pair of headphones with all three of those features (WIRELESS, PORTABLE, NOISE CANCELLING). Even better, it sounds pretty good.This review tells you how it is based on first impressions. Whether it is a good or bad thing is highly subjective and solely based on what you would like in a pair of headphones. You can interpret each point as a positive or a negative depending on your preferences.Sound: Sounds very good. Clear crisp vocals. Deep controlled bass more on the high than than low end. Volume gets loud enough; same volume as with a cable. Sound leakage is moderate in a quiet room, so using in a noisier environment should reduce detectable leakage.Portability: It folds up nicely. The hard case is a bit large so will probably be better to use the pouch instead if portability is of paramount importance.Accessories: comes with an airplane adapter and a USB cable. Also comes with a 2.5mm to 3.5mm headphone jack. No controls on the cable. Hard case and soft pouch also included.Features: noise cancellation does have a minimal hiss, undetectable with music.EarPads definitely need breaking in due to stiffness from lack of use. Headband is flexible with little to no cushion.Buttons minimalistic, ergonomic and straight forward. Light pair of headphones.These are first impressions. I will test the microphone for calls and perform further tests on noise isolation as well as the noise cancellation.",5.0 out of 5 stars,Only pair of wireless headphones with Noise cancellation and Portability.
124,"on October 2, 2017","
      One person found this helpful.
    ",Good headphones but a bit of a warning if you use these every day like I did. The charging port on the headphones will get lose and one year after using them the charging port on the headphones don't work properly.,4.0 out of 5 stars,Good headphones
125,"on August 16, 2015","
      One person found this helpful.
    ","Bought this in Dubai from www.samma3a.com, (cool service and fast delivery) and I fell in love with it, the second I had it on and the noise cancelling started working I was pleasantly surprised.Sennheiser have really uped their game this time, the headphone is super comfortable and full of options, it a little pricey and maybe not the best sounding headphone I had, but considering the wireless option, the Bluetooth option and the active noise cancelling, it makes it a great deal and would recommend it to everyone",5.0 out of 5 stars,Cool Headphone with great noise cancelling
126,"on June 12, 2016","
      2 people found this helpful.
    ","I returned it, too small, just did not fit right.",1.0 out of 5 stars,"Expensive, uncomfortable"
127,"on June 12, 2015","
      13 people found this helpful.
    ","I just purchased both the Momentum 2.0 Wireless (on-ear) and the BeoPlay H8.  The Sennheiser has Bluetooth problems!  The BeoPlay does not, and they both cost about the same - $499 for the H8 (on-ear) and $399 for the Momentum 2.0 On-Ear.  I am unable to connect at all to a PC with the Bluetooth on the Sennheiser while the BeoPlay connects effortlessly to both my PC and my cell phone at the same time.  This dual and effortless connection capability of the H8 is great since I can use my PC while receiving phone calls.  I was surprised at the great fit of the BeoPlay H8 while the Momentum 2.0 starts hurting my head from the pressure within 15 minutes.  For this much money, the Momentum 2.0 should be perfect, especially for a version 2 after years of feedback from the first Momentum headsets.  I am very disappointed given the great luck I have had with the Sennheiser Bluetooth phone ear-sets.  What make matters worse is that Sennheiser is even selling the On-Ear model since hey know they have a Bluetooth problem and have stopped production of the $499 Over-the-ear model.  I would recommend all wait to see how the fix works before spending this much money. I am returning my new Momentum 2.0 after one day of use.",1.0 out of 5 stars,Do Non Buy the Momentum 2.0 (any wireless model) Until AFTER Sennheiser Resumes Production to Solve Problems
128,"on January 25, 2017","
      One person found this helpful.
    ","High quality, genuine Sennheiser headphones at a great price. And shipped super quickly!",5.0 out of 5 stars,genuine Sennheiser headphones at a great price. And shipped super quickly
129,"on December 28, 2016",,Easily the best pair of headphones I have ever owned.  Superb sound!  Sounds just as good wireless as they do when using them wired.  Battery life is impressive. These headphones are very comfortable to wear.  I LOVE THEM!!!!!  I will only buy Sennheiser from now on!,5.0 out of 5 stars,Best Headphones Ever!!!!
130,"on December 14, 2016","
      One person found this helpful.
    ","build quality is great, and although a brief listen in a store paired to iPhone 7 Plus didn't sound too bad, compared to the original wired Momentum On-Ear, the sound quality of SBC showed signs of higher frequency, higher energy sound getting distorted.  I wish Sennheiser considered including AAC on their Bluetooth Audio profile instead of just aptX, which we don't see coming for the iPhone...",3.0 out of 5 stars,"build quality is great, and although a brief listen in a store ..."
131,"on January 28, 2017","
      One person found this helpful.
    ","I am currently using the headset ""wired"" to my computer. I hope to set up wireless soon. Sounds good, nice design, styling, and mechanics, noise reduction seems to work...However, I am not sure if the volume control is functioning, it does not seem to work plugged into the standard headphone jack on my computer. I'll have to wait and see.",4.0 out of 5 stars,"Sounds good, nice design"
132,"on September 27, 2017",,The best headphones ever. Period!,5.0 out of 5 stars,SuperHeadSets.
133,"on December 12, 2016",,awosome item!,5.0 out of 5 stars,Five Stars
134,"on June 29, 2017","
      4 people found this helpful.
    ","These are really attractive headphones.  However, they have some problems.  The reason I purchased them was to block out noise at work (office environment with cubicles).  The headphones are not effective at blocking the noise, and at times I think they actually amplify certain noises such as music.  Also, they make my ears sore if I have them on over 30 minutes.  I have a smaller head and purchased the on-ear style because they are less bulky.  I wear reading glasses and have to dangle them above my ear so the temples do not squeeze.  And finally, I thought that playing some of my own music (soft spa-type music) through the headphones might help drown out the other noises, but you can't lower the headphones' volume to a soft level.  I don't want music played loudly this close to my ears.  I can't even listen to my own music privately now.  I should have returned them.",1.0 out of 5 stars,Sorry I bought them for three reasons
135,"on December 11, 2017",,Might be the best wireless headphone I have used. A good shopping experience.,5.0 out of 5 stars,Five Stars
136,"on May 17, 2016",,the best,5.0 out of 5 stars,Five Stars
137,"on June 24, 2016","
      7 people found this helpful.
    ",The sound is great! But Amazon delivered a previously opened product! I paid for NEW!!!,1.0 out of 5 stars,One Star
138,"on May 11, 2017",,"Honest say, it is very bad! On the first , the package missed,and I find it in the sink front apparment by myself, and weted by the rain. and I asked replaced it , but the replace on is clearly used by somebody, and yesterday it appears some noise! make me cann't endurance! Too Bad!",1.0 out of 5 stars,it is very bad! On the first
