,Date,How Helpful,Review Contents,Score,Title
306,"on August 21, 2014",,"Excellent sound and super-quick set-up make these headphones a great investment. You'll hear rich sound, but will also pick up sounds you'll never hear watching TV normally or even through a surround sound system. Good fit for all sizes of noggins, too.",5.0 out of 5 stars,Great option for quiet TV watching
307,"on February 19, 2018",,Exactly what I needed to replace the ones I broke.,5.0 out of 5 stars,Easy to use and comfortable
308,"on February 12, 2018",,Second pair of these.  They work fine,5.0 out of 5 stars,Five Stars
309,"on May 17, 2015","
      One person found this helpful.
    ",Worked just as well as the first one and they both work flawlessly from the single transmitter,5.0 out of 5 stars,Great Product
310,"on August 6, 2016",,Got set of 2 so my bride and i can listen at our own comfort levels.  Makes you realize the TV is broadcasting in sterio!,5.0 out of 5 stars,Great headphones at a great price!
311,"on September 4, 2015","
      4 people found this helpful.
    ",The best that I have found and believe me I have tried a lot of them. After a year or more I always order another. I advised a friend whose wife had the same hearing problem and he bought one for her. They were overjoyed with the results. Her daughter said it was the best thing that could have happened to her.,5.0 out of 5 stars,The best that I have found and believe me I have ...
312,"on July 5, 2014","
      One person found this helpful.
    ",Love these head phones. Bought second one.,5.0 out of 5 stars,Very good headphones.
313,"on January 17, 2016",,Great for the money.  Good quality sound and nice when my ears are ringing from tinnitus.,5.0 out of 5 stars,Five Stars
314,"on March 10, 2018",,Good product. Smooth transaction with Amazon.,5.0 out of 5 stars,Five Stars
315,"on August 20, 2012","
      One person found this helpful.
    ",We were excited after reading the reviews and hoping this product would be what we were looking for.  We were not dissapointed.  The quality is very nice and the performance has been better than expected.  We can now listen to TV without any noise while our 6 month old sleeps 1 room over.  The product provides very submersive sound which helps us enjoy programs even more.,4.0 out of 5 stars,Great Product
316,"on February 17, 2015",,great product!,5.0 out of 5 stars,Five Stars
317,"on March 7, 2017",,Works great. I put tape over the channel select knob so it wouldn't become mis tuned.,4.0 out of 5 stars,Four Stars
318,"on April 27, 2014","
      One person found this helpful.
    ",This the third HDR120 I've purchased.  I'am totally convinced on it's superior performance and quality.  I have three HiFI Wireless  headsets connected to three video or music systems.,5.0 out of 5 stars,The Best
319,"on April 6, 2014","
      3 people found this helpful.
    ",I live in an Apt. and using these are the best. I don't disturb the neighbors and I can block them out.,5.0 out of 5 stars,Sennheiser HDR120 Supplemental HiFi Wireless Headphone for RS-120 System...
320,"on May 22, 2014","
      One person found this helpful.
    ",Thank you for choosing me to evaluate the Sennheiser RS 120 headphones.  I've purchased four pairs over the past couple of years and I now am interested in a fifth pair for my daughter-in-law.  What more can I say for a positive review!,4.0 out of 5 stars,Four purchases attest to a positive review.
321,"on July 28, 2015","
      One person found this helpful.
    ",These are the best we have ever used - great value and quality!,5.0 out of 5 stars,Five Stars
322,"on May 18, 2014","
      2 people found this helpful.
    ","We have a small house and two small children under the age of 5. And we have an awesome surround sound system - that we can't use when the children are asleep - sound carries too easily in our house and it wakes them up, even on low settings. We have been reading our movies (subtitles) for years. NO MORE!!! These headphones work GREAT and each user (we have 2 headphones and one base) can adjust the volume to their own liking and I can still keep an ear out for the children. I wish I had splurged and purchased these years ago. LOVE them!!!",5.0 out of 5 stars,Finally no more reading movies!!!
323,"on November 5, 2014","
      One person found this helpful.
    ","Bought these for our son whose a drummer.  Great fit, comfortable and good ear protection from loud sounds like drums and cymbals.",5.0 out of 5 stars,Great sound isolation
324,"on November 16, 2015","
      One person found this helpful.
    ",the sound is good and clear. does not fit tight just right. I recommend this set to anyone that needs a good set of wireless headphones,5.0 out of 5 stars,the sound is good and clear
325,"on January 29, 2018",,Great! Just as I wanted. Thank you,4.0 out of 5 stars,Four Stars
326,"on February 19, 2016",,Worked so well I bought a second pair of headphones for the wife.,5.0 out of 5 stars,Added additional set of headphones after original purchase
327,"on January 24, 2016",,As advertised and received promptly.,5.0 out of 5 stars,Five Stars
328,"on January 20, 2013","
      One person found this helpful.
    ","Living in an apartment makes it tough to have good sound on the TV without making a lot of noise for the neighbors. These headsets give you great stereo sound. Also with separate volume controls, you never have to fight over the remote to get the volume right. Conversations in movies are always clear.",5.0 out of 5 stars,"Great buy for apartment dwellers, or older people who do not hear very well."
329,"on August 23, 2010","
      One person found this helpful.
    ","The tuning wheel for reception is a bit fiddly, and the power switch is small.  But they otherwise fit well and have good sound quality.",4.0 out of 5 stars,Good overall
330,"on May 5, 2015","
      One person found this helpful.
    ",Needed a spare set of headphones.,5.0 out of 5 stars,Just what I needed.
331,"on February 21, 2015",,These work well with the base. We use them mostly for the tv. Only issue is that occasionally the volume drops. Adjusting the tuning when this happens fixes the problem.,4.0 out of 5 stars,These work well with the base. We use them ...
332,"on March 14, 2015",,"I ordered this for my son, and it comes in without the charger...???? I bought it because of the reviews..now I have a pair of wireless headphones with no way to charge them...nice....",2.0 out of 5 stars,nice..
333,"on April 23, 2015",,love them,5.0 out of 5 stars,Five Stars
334,"on September 3, 2014",,Works as advertise,5.0 out of 5 stars,Five Stars
335,"on June 17, 2014","
      2 people found this helpful.
    ","Love, Love, Love.  My husband is a little hard of hearing and I have very sensitive hearing.  Our lives are so much better.",5.0 out of 5 stars,Head phones
336,"on August 13, 2016",,I bought these headphones to replace ones that were worn out. They work fine and am very pleased with my purchase.,5.0 out of 5 stars,They work fine and am very pleased with my purchase
337,"on March 3, 2017",,Just what we needed so both of us can have a headphone set.,5.0 out of 5 stars,Five Stars
338,"on January 18, 2014","
      One person found this helpful.
    ",I love the sound of the headphones but they hurt my ears.  They have foam ear covers and I think they maybe more comfortable with leather and and opening in the middle like most headphones have.,2.0 out of 5 stars,Great Sound but.....
339,"on June 28, 2016",,Sennheiser wireless headphones work great! I recommend them for any type of use.,5.0 out of 5 stars,Great wireless headphones.
340,"on November 13, 2015",,"Love it, we have several of these because my husband has a hearing condition and they work wonderfully.",5.0 out of 5 stars,Five Stars
341,"on January 15, 2015",,"I love these headphones, bought this supplemental headphone for the RS-120 system I have, it works perfectly, no complaints so far, very comfortable and the sound is crisp and clear. Great buy.",5.0 out of 5 stars,Great addition to the RS-120 system
342,"on December 16, 2017",,Worked as advertised.,5.0 out of 5 stars,Five Stars
343,"on January 6, 2012","
      One person found this helpful.
    ","I am not using the earphones, since they seem to be badly planned or thought out. If one has the earphones on, and wishes to change the volume, it is easy to move the tuner control instead of the volume control.I suggest that the volume control be placed further away from the tuning control. Could it not be switched with the on/off button?",3.0 out of 5 stars,the article badly engineered?
344,"on July 12, 2016",,This is to have an extra to my headphones that have served me well for over two years.,5.0 out of 5 stars,Quality product
345,"on December 13, 2014",,"I didn't know that you could run 2 wireless headsets off the same Sennheiser cradle. I deal when two listening so volume doesn't bother others, plus you have a spare if you need one.",4.0 out of 5 stars,I didn't know that you could run 2 wireless headsets ...
346,"on November 25, 2012","
      One person found this helpful.
    ",really liked these for my wife. she has lost some of her hearing in one ear from health issue.would like them to be more durable though. my son who isnt supposed to touch them dropped themas they slide off his head. hit carpeted floor.. they worked no more.  had to replace them.,3.0 out of 5 stars,nice product
347,"on May 5, 2015","
      One person found this helpful.
    ",Great tone and lightweight.,5.0 out of 5 stars,Five Stars
348,"on June 3, 2017",,Works alright but has a eritating clicking sound that you hear off and on,2.0 out of 5 stars,Two Stars
349,"on August 3, 2016",,"Works good, so nice I can have the TV at a normal volume again.",4.0 out of 5 stars,Four Stars
350,"on January 29, 2015",,Much better than the ones I use before,4.0 out of 5 stars,Four Stars
351,"on January 29, 2016",,"Bought this as a replacement, bought first one about 3 yrs ago for christmas present for my husband. He uses them daily and really can't do without them now.",5.0 out of 5 stars,"Bought this as a replacement, bought first one about ..."
352,"on March 1, 2016",,Nice buy. very clear audio quality and it's not hard to have it tuned.,5.0 out of 5 stars,Five Stars
353,"on November 17, 2017",,Awesome vendor and product.,5.0 out of 5 stars,Five Stars
354,"on December 24, 2016",,love them great sound,5.0 out of 5 stars,Five Stars
355,"on January 2, 2016",,"Great quality product, I can stay later and watch TV while my husband sleeps without disturbing​ him",5.0 out of 5 stars,Great quality product
356,"on June 10, 2015",,"This was a replacement. They work great. Dropped my other one, one too many times and got a short in one speaker",4.0 out of 5 stars,They work great. Dropped my other one
357,"on June 5, 2014","
      One person found this helpful.
    ",The sound is movie quality. Hooked it up to my blue ray and really enjoy hearing all the subtle background most TV speakers don't capture.,5.0 out of 5 stars,"Great sound, very comfortable, and you can listen as loud as you like without complaints!"
358,"on March 10, 2013","
      One person found this helpful.
    ","I purchased these headphones as i had broken my other ones by accidentally sitting on them and though they still work , i wanted some that i hadn't repaired. i like them and my wife likes me having them so that i don't have to have the sound turned on the tv .",5.0 out of 5 stars,Sennheiser HDR120 Supplemental HI FI WIRELESS HEADPHONE for RS-120  System
359,"on June 17, 2013","
      One person found this helpful.
    ","I hear T:V with my sister who is ten years older, and she made it so loud I had to use the airplane plugs so it wouldn't explode my eardrums.  Now, even my grand children come and watch with us.  it is fantastic!  Thanks",5.0 out of 5 stars,I don't  have to were  ear plugs any more!!  Hurray
360,"on January 2, 2014","
      One person found this helpful.
    ","Product delivered on time and in good shape.  When it came to charge the batteries, the headphones won't charge.  I have to recharge the batteries on an old set and switch batteries.  What a pain.  Not happy at all.",3.0 out of 5 stars,Not Happy
361,"on January 22, 2015",,They work great for watching television. Can finally hear and understand what they are saying. I find they Have little static when you move around but not bad.,4.0 out of 5 stars,They work great for watching television
362,"on November 2, 2013","
      One person found this helpful.
    ",The ear phones are outstanding.  For those of us that are hard of hearing and can not hear the actors talking in the movies these ear phones are a blessing.,5.0 out of 5 stars,Buy. Now and be rewarded with perfect audio
363,"on September 6, 2015",,Works great when I replaced the el cheapo batteries that came with the Headphones. Sounds great...and I'm pretty darn deaf....,5.0 out of 5 stars,Works great when I replaced the el cheapo batteries that came ...
364,"on March 31, 2016",,"Comfortable, great sound, good reception even from the other side of the house. Both head phones can charge at the same time",5.0 out of 5 stars,Awesome headphones.
365,"on November 24, 2013","
      One person found this helpful.
    ","These are easy to use, easy to charge, produce good quality sound, and are reliable.  Absolutely no problems, no complaints.",5.0 out of 5 stars,Excellent product
366,"on October 27, 2014",,"An excellent headset; purchased to replace a previous one, works perfectly.",5.0 out of 5 stars,Five Stars
367,"on November 1, 2016",,"Works great, set up easy.",5.0 out of 5 stars,Five Stars
368,"on October 10, 2015",,It's ok but volume not as loud as I would like. Got a second one by mistake returned it and u receive it was told I would not get credit. I hope this is not right and I will receive credit.,3.0 out of 5 stars,... ok but volume not as loud as I would like. Got a second one by mistake returned it ...
369,"on July 7, 2016",,I've gone through 3 pairs over the years but I love these headphones! Still using the original base unit,5.0 out of 5 stars,... gone through 3 pairs over the years but I love these headphones
370,"on October 22, 2013","
      One person found this helpful.
    ","We needed to be able to watch tv without waking a sick relative in the next room. These headphones are the best. Even better sound than at the movies,",5.0 out of 5 stars,Great buy!!!
371,"on March 9, 2016",,These ear phones are great as they have improved my enjoyment of TV greatly.  I would highly recommend them.,5.0 out of 5 stars,Recommended ear phones.
372,"on February 3, 2016","
      One person found this helpful.
    ",Works as promised. Easy set up. Good sound quality. Pretty comfortable.,5.0 out of 5 stars,Works as promised.
373,"on December 21, 2014",,"Well, i tried some auriculars and this pass over the sound quality, i had my worries about interference but this not a problem.",4.0 out of 5 stars,Great product.
374,"on September 19, 2014",,The Best,5.0 out of 5 stars,Five Stars
375,"on December 29, 2012","
      One person found this helpful.
    ","We each  now have head=phones. We previously had to turn the volume way up for old movies & still would ask each other "" what did they say"".? We're amazed to hear car windows close, the people breathing. and detailed sound we didn't know existed. And of course, we can set different levels of loudness.",5.0 out of 5 stars,Wireless TV headphones
376,"on January 29, 2013","
      One person found this helpful.
    ",I think it works well with my existing Sennheiser sound system that I am using. My wife thinks the tuning button and the sound button should be on different sides. My old one is broken from dropping it to much as I work around the house.,5.0 out of 5 stars,Nice
377,"on December 30, 2015",,"My husband has terrible hearing and now he can have the TV as loud as he wants, while I have it much quieter or even muted.  This is saving my sanity.",5.0 out of 5 stars,Wonderful for the hard of hearing
378,"on December 29, 2014",,They  are wonderful.  I have some hearing loss and I can now not only hear that the actors are talking in movies--I can hear what they say!,5.0 out of 5 stars,They are wonderful. I have some hearing loss and I can ...
379,"on March 7, 2016",,"We are enjoying these earphones, really good",4.0 out of 5 stars,Helpful in clarifying actors voices with accents.
380,"on May 29, 2014","
      One person found this helpful.
    ","Hard to find a complaint. Maybe the on/off switch could be larger and easier to operate, but even that is a little far fetched.",5.0 out of 5 stars,Flawless Great Sounding Easy to Use
381,"on August 11, 2012","
      One person found this helpful.
    ","I bought one of these about 5 years ago. It lasted for 4 years until kids broke the headset. Got a replacement headset, which works as well as the first one. Can't beat this product.",5.0 out of 5 stars,Best available
382,"on March 4, 2014","
      One person found this helpful.
    ",These headphones work great.  We have the original set and this was completely compatible. It is nice being able to listen to the TV while the baby sleeps.,5.0 out of 5 stars,Great headphones
383,"on October 19, 2011","
      One person found this helpful.
    ",This is an amazing device. I can finally hear all the words spoken on the TV without having to blast the volume. I highly recommend these,5.0 out of 5 stars,earphones
384,"on January 24, 2013","
      One person found this helpful.
    ","This is the second Sennheiser headset that I have owned.  The quality of the sound is good, however the ear phones do not fit on my head properly.  They seemed to be angled in such a way that they don't fit snuggly on my head.  They fit so poorly that when I bend over the headphones fall off.",3.0 out of 5 stars,Sound quality good but the fit is poor.
385,"on August 24, 2013","
      One person found this helpful.
    ","I like the product very much.  I didn't like the fact that my other one lost the sound on one side, but I was willing to order another one anyway.",5.0 out of 5 stars,Comments on Product
386,"on June 30, 2011","
      One person found this helpful.
    ",This is our second set of headphones...now we can both listen to movies without worry of disturbing neighbors on either side of our unit.,5.0 out of 5 stars,Townhouse peacekeeper
387,"on February 13, 2016","
      One person found this helpful.
    ",It doesn't work with my charger. Perhaps  I need a new charger.,1.0 out of 5 stars,One Star
388,"on April 1, 2017",,Work fine very good value.,5.0 out of 5 stars,Five Stars
389,"on March 22, 2013","
      One person found this helpful.
    ","We received the headphones quickly! We already own one set of headphones with the docking station, and are able to add the second set of headphones on the same docking station! No more kids coming downstairs to say the TV is too loud. We can both adjust the sound to what we need!",5.0 out of 5 stars,Great Sound Quality!
390,"on December 21, 2012","
      One person found this helpful.
    ","They work great, were fairly easy to set up-- and we are not good at electronics at ALL and have never done anything like this before! Anyone can do it! Excellent sound quality too! We got it so we can watch TV/movies after our baby goes to bed-- without waking her up. So glad we got these...",5.0 out of 5 stars,awesome
391,"on December 24, 2014",,"Great for watching TV without waking the kids, or for those of us with bad hearing.  My wife and I each have a set for watching TV at night and love them.",5.0 out of 5 stars,Great for watching TV without waking the kids
392,"on May 30, 2014","
      One person found this helpful.
    ",Quality product at reasonable price. So was a breeze and the sound quality is good. The only downside is the loud buzzing sound when the movie was paused. Should have intelligence to cut off automatically.,4.0 out of 5 stars,Quality product.
393,"on April 5, 2013","
      One person found this helpful.
    ","There is a bit of static sometimes, and it makes a dramatic hissing sound if the TV signal stops while the headphones are still on, but it works well, and it is convenient and is easy to add to the base system.",5.0 out of 5 stars,Easy to set up; Works Well
394,"on August 29, 2016",,We bought this as a gift for some dear friends. We love ours.,5.0 out of 5 stars,Headphone
395,"on November 2, 2011","
      One person found this helpful.
    ","These were a replacement pair for my HDR140, they work OK with my RS140 transmitter but are not the quality of the 140 and they are on the ear and not over the ear.  I am not sure why they do not make the 140 any longer.  It seems everything is getting cheaper even brands as this.",3.0 out of 5 stars,Sennheiser HDR120
396,"on July 27, 2015","
      One person found this helpful.
    ","I already have two of this model, both of which are fine.  This one however, appears to have suffered from a penny watcher accountant at Sennheiser,  becaise It drifts.  All over the place.  It can't hold the signal frorm the Sennheiser transmitter.  After about five minutes it drops in frequency and you have to retune.  I imagine they've cheapened the electronics too much.  The other two were fine, but if someone is contemplating buying one of these, or the setup that sells with these earphones, please be aware  You might want to look into this, Senneiser.",1.0 out of 5 stars,both of which are fine. This one however
397,"on June 6, 2017",,greatly enhances my listening ability.,5.0 out of 5 stars,Five Stars
398,"on February 16, 2013","
      One person found this helpful.
    ","This additional headphone is exactly same as the original, just no charging station.  Both can fit on the charger, but not designed for it.  We just alternate which we charge at night and neither has run out of power.",5.0 out of 5 stars,perfect match
399,"on August 13, 2015",,I have two of these for the wife and myself for our main TV. Really comes in handy with some of the shows where everyone thinks it's cool to speak in low tones or whisper,4.0 out of 5 stars,Really comes in handy with some of the shows where everyone thinks it's cool to speak in low tones or
400,"on March 25, 2015",,This device did exactly what I bought it for.  Our brother in-law is hard of hearing so we bought it for him to wear while watching TV without having to turn the volume up..,5.0 out of 5 stars,This device did exactly what I bought it for. ...
401,"on January 28, 2015","
      One person found this helpful.
    ",Bought these to go with my other pair.  Love them.  If you do it carefully you can fit two on the charger at once!,5.0 out of 5 stars,Greatest buy in ages!  Fantastic sound.
402,"on June 28, 2016",,Sennheiser.....need I say more?,5.0 out of 5 stars,Only The Best...
403,"on January 2, 2017",,"And I needed A second pair.  And That is the n'est of earphone There is,",4.0 out of 5 stars,Four Stars
404,"on January 13, 2016",,"Clear sound, comfortable.  Perfect delivery.  On time as described.",5.0 out of 5 stars,Excellent choice.
405,"on September 8, 2016",,"Used this as a another pair of headphones for existing RS120 system. Simple setup, works great.",5.0 out of 5 stars,works great.
406,"on December 2, 2015",,Great sound!,5.0 out of 5 stars,Five Stars
407,"on December 30, 2015",,perfect and just what I ordered. timely (fast) service. very happy,4.0 out of 5 stars,Four Stars
408,"on April 29, 2017",,Good sound and does just what I needed.,4.0 out of 5 stars,Four Stars
409,"on January 17, 2013","
      One person found this helpful.
    ","Now we (spouses) can enjoy the TV without assaulting the other's sensitive ears!  YEA!  Also, allows one or the other to take care of things in another room without loosing the story &/or know when the commerical is over!! Double YEA!  Shouting has disappeared.",5.0 out of 5 stars,Peace for those with sensitive ears!
410,"on February 10, 2016",,Overall good.,4.0 out of 5 stars,Four Stars
411,"on September 14, 2013","
      One person found this helpful.
    ","Good sound, not spectacular. Cups not contoured so they're not designed for walking or any movement. Good only for watching TV.",3.0 out of 5 stars,Not for walking
412,"on December 24, 2013","
      One person found this helpful.
    ",Good replacement headphone for Sennheiser tv system. Exactly the same headphones that came with the original tv system. Arrived promptly.,5.0 out of 5 stars,Good headphones
413,"on September 22, 2014",,"Very good quality and met my need and expectations! I purchased an extra headphone so my wife and I could both listen at the same time, and that works well.",5.0 out of 5 stars,Happy I purchased...
414,"on July 14, 2014","
      One person found this helpful.
    ","Excellent sound quality, easy to use.",5.0 out of 5 stars,Five Stars
415,"on June 27, 2017",,Great,5.0 out of 5 stars,Five Stars
416,"on September 12, 2013","
      One person found this helpful.
    ","These are great !  I can fix dinner, read the paper, eat, clean up, and not miss a bit of my programs while my husband enjoys his programs in the same area !",5.0 out of 5 stars,peace
417,"on January 27, 2017",,Very good,5.0 out of 5 stars,Five Stars
418,"on May 24, 2013","
      One person found this helpful.
    ",I really like it.  But I have never had any other brand so I can't judge its quality compared to price of other head sets.  I know that it is durable and problem free as this is the 2nd set I have owned.,4.0 out of 5 stars,It is a good product
419,"on December 4, 2011","
      2 people found this helpful.
    ",I added this headphone to an existing Sennheiser transmitter so that both me and my wife can hear the same programming at different sound levels. It works perfectly.,5.0 out of 5 stars,Great sound and performance as an add-on headphone
420,"on April 4, 2013","
      One person found this helpful.
    ","I don't know why, but most brands don't sell an optional second headset. It works great, and I use the same charger as the other headphones. Yes, you should have TWO pairs of headphones.",5.0 out of 5 stars,You really should have TWO headsets!
421,"on May 24, 2015","
      One person found this helpful.
    ",ok,5.0 out of 5 stars,Five Stars
422,"on December 7, 2011","
      One person found this helpful.
    ","The HDR120 headphones provide a professional sound and are comfortable for long wearing and listening.  The over the ear style phones provide private listening of music, TV, or MP3's.",5.0 out of 5 stars,More than quite listening solution
423,"on March 27, 2016",,Excellent product. Performs as advertised.,5.0 out of 5 stars,Five Stars
424,"on March 15, 2015",,Like the fit. Have problems with static when tuning into my Smart TV sometimes.,3.0 out of 5 stars,Three Stars
425,"on May 7, 2015","
      One person found this helpful.
    ","Bought them for my grandma, she loves them",5.0 out of 5 stars,Five Stars
426,"on January 4, 2013","
      One person found this helpful.
    ",Excellent quality both in workmanship and sound quality.Recommend to anyone having hearing issues weather it be organic or from being in a noisy environment.Pro. Ease of implementation.,5.0 out of 5 stars,Excellent quality
427,"on October 4, 2015",,I should have purchased the SDR 175 for more comfortable fit. And the recharging system does not easily accommodate 2 headsets.,3.0 out of 5 stars,I should have purchased the SDR 175 for more comfortable fit. And the recharging system does not easily ...
428,"on August 10, 2014","
      One person found this helpful.
    ",We use them for my deaf father so he can watch tv without turning the tv volume high.,5.0 out of 5 stars,... use them for my deaf father so he canwatch tv without turning the tv volume high
429,"on January 4, 2017",,Good,5.0 out of 5 stars,Five Stars
430,"on August 5, 2015","
      One person found this helpful.
    ",Works like a charm and words are very clear.,5.0 out of 5 stars,Five Stars
431,"on October 2, 2013","
      8 people found this helpful.
    ","Range is good. Clarity is excellent. Comfort is OK.Problem is they wont stay put. They are continually falling off unless you stay very still.  Part of the reason I wanted wireless headphones is so I could do other things while listening since I wouldn't be tethered to the Entertainment System, but I can't move with them on or they're continually following off my head. I've owned many pairs of headphones over the years and these are the worst as far as staying on your head.  It's quite perplexing that Sennheiser would create headphones with such a crippling flaw.It you want to sit very still while you listen to your wireless headphones then these are great, otherwise they're stupid.",2.0 out of 5 stars,"Works well, but they wont stay on your head."
432,"on March 18, 2016",,Worked great very pleased.,5.0 out of 5 stars,Five Stars
433,"on February 4, 2016",,"Great sound, light weight love em",5.0 out of 5 stars,Five Stars
434,"on June 30, 2016",,Audio quality is excellent and they are very comfortable to wear,5.0 out of 5 stars,Five Stars
435,"on January 27, 2015",,Still working good. I have two headsets and one charger transmitter station.,4.0 out of 5 stars,Four Stars
436,"on January 15, 2016",,I highly recommend these if you have the means.,5.0 out of 5 stars,Five Stars
437,"on March 10, 2014","
      One person found this helpful.
    ","Was expecting arouind the ear headphones, not over the ear. These tend to fall off if one looks down. Otherwise they are adequate. I prefer the HDR 130s.",3.0 out of 5 stars,Adequate product
438,"on October 3, 2013","
      One person found this helpful.
    ",I both this along with another headphone and transmitter. The supplemental headphone is identical to the one supplied with the transmitter. They are very good products and I do recommend them.,5.0 out of 5 stars,Good Product
439,"on June 20, 2013","
      One person found this helpful.
    ","Works fine, but not as good as the old, no longer available 130, that it replaced.  Would prefer the 130 if I could find it.  Meanwhile, this one works ok.",4.0 out of 5 stars,HDR 120 Headphone
440,"on April 26, 2016",,works great,5.0 out of 5 stars,Five Stars
441,"on November 12, 2015",,This earphone is quite sensitive otherwise fine,4.0 out of 5 stars,Four Stars
442,"on February 16, 2014","
      One person found this helpful.
    ",these are great my husband & I have hearing loss couldn't catch all words on movies problem solved bought cradle /set a  awdded another set of earphones,5.0 out of 5 stars,headphones
443,"on January 27, 2016",,Comfortable. Clear. Outstanding range. Works through concrete 2 floors away!,5.0 out of 5 stars,Five Stars
444,"on January 17, 2013","
      One person found this helpful.
    ","Very good quality, easy to use and very good volume and clarity.  Keeps a charge for a long time and charges up quickly.",5.0 out of 5 stars,Great quality!
445,"on April 26, 2014","
      2 people found this helpful.
    ",Next time I will buy one that has never been used.  Better to by new to start. Way better than nothing,5.0 out of 5 stars,Works well.
446,"on December 5, 2016",,Works great.  No complaints,5.0 out of 5 stars,Five Stars
447,"on December 29, 2015",,"Great product.  Works well, just takes a little tweaking to set up properly.  Would buy again.",5.0 out of 5 stars,Five Stars
448,"on March 11, 2016",,Great product.,4.0 out of 5 stars,Four Stars
449,"on December 7, 2015",,Fast Shipping!!  These work great!!,5.0 out of 5 stars,These work great!!
450,"on July 7, 2011","
      One person found this helpful.
    ","These headphones are the perfect product for those who do not want to disturb others while watching TV.  Easy to use, comfortable,  sound quality perfect,  long range - can even hear audio while walking into another room.  Couldn't be happier with this product.",5.0 out of 5 stars,perfect
451,"on September 11, 2012","
      One person found this helpful.
    ",I used to own one for many years worked two floors up with no static issues. Got this as a secondary so I do not have to carry my primary with me. It works like a charm. defenetly buy again.,5.0 out of 5 stars,Wireless Headphone
452,"on September 21, 2013","
      One person found this helpful.
    ","I already had one before that is part of my RS-130 system , Now this inexpensive wireless headphone also connects to the RS-130 System.",4.0 out of 5 stars,I needed a second one
453,"on March 2, 2016",,Excellent!!,5.0 out of 5 stars,Five Stars
454,"on June 17, 2013","
      One person found this helpful.
    ","With two pairs of headphones, my wife and I are finally able to clearly hear every word of our tv shows and movies.We rotate them to the charge stand after useage and keep them ready for future use.",5.0 out of 5 stars,extra pair
455,"on December 4, 2012","
      One person found this helpful.
    ",They are even better than I expected. My spare pair died & I threw out the good ones by mistake.  These are even better than the old ones. Thank you.,5.0 out of 5 stars,Great!!
456,"on January 5, 2015",,"Easy to set up. Somewhat loose fitting. Works great for a couch potatoe, maybe not for activities.",5.0 out of 5 stars,Five Stars
457,"on July 15, 2012","
      One person found this helpful.
    ",I have several pairs for various televisions and computers. I have used them for over 5 years and have not had any significant problems.,4.0 out of 5 stars,Wireless headphones
458,"on October 27, 2008","
      2 people found this helpful.
    ","I bought these headphones to supplement my purchase of the RS120 headphones with base. Sennheiser RS120 926 MHz Wireless RF Headphones with Charging Cradle. The base is my biggest complaint. Coming from IR line-of-site headphones with miniature base, these have a ginormous base that needs to be accessible all the time.For the price, these are great headphones.Check out all my reviews to see what I thought of the RS120 combo.",4.0 out of 5 stars,Love these headphones
459,"on March 6, 2016",,Love these!,5.0 out of 5 stars,Five Stars
460,"on February 10, 2016",,They are comfortable and the clarity is fine. Very pleased,5.0 out of 5 stars,Five Stars
461,"on October 5, 2013","
      One person found this helpful.
    ",You cannot go wrong with these headphones. You will simply not find ant thing better for the price. I am so happy with this product that I've already bought 4 sets.,5.0 out of 5 stars,The best for the price.
462,"on December 4, 2015",,Good headphones.,4.0 out of 5 stars,Four Stars
463,"on October 21, 2009","
      38 people found this helpful.
    ","My wife and I live with our childern and grands so we needed a way to watch tv and movies without disturbing the rest of the family. I tried infrared and they were totally lacking because of the ""line of sight"" requirements. I bought the RS 120's based on the Amazon reviews.  They have been the ""solution"" to our problem.  We have the freedom to listen at levels that suit us.  This is really great since she has bionic ears and I am hard of hearing! I have not experienced any problems with hiss or static.  We only have one charging cradle so we alternate charging each night.  These headphones have truly improved our quality of life.",4.0 out of 5 stars,Great for movies...
464,"on October 13, 2014",,We have no complaint with the Sennheiser products. they work perfect.,5.0 out of 5 stars,they work perfect.
465,"on March 2, 2014","
      One person found this helpful.
    ","Great but a bit difficult to tune in, otherwise sound comes through clearly.  Would recommend to others looking for wireless  headphones",4.0 out of 5 stars,Headphones
466,"on May 20, 2013","
      One person found this helpful.
    ","I loved it. I bought it online and never saw it before. I can so far comment the size.. It is not that small, it does what they say..Recommended.",4.0 out of 5 stars,so far so good
467,"on February 20, 2016",,It works as well as our other Sennheiser.,5.0 out of 5 stars,Five Stars
468,"on September 18, 2013","
      One person found this helpful.
    ","For the HOH,  these are the best!  My hubby is extremely HOH and other earphones we've used did not begin to have the volume needed.",5.0 out of 5 stars,We can watch tv!
469,"on September 10, 2015",,"Work great, very comfortable.",5.0 out of 5 stars,Great
470,"on January 13, 2013","
      One person found this helpful.
    ","Excellent quality, I like it.I have RS-120 system with cradle + 3 headphones, and now buy another one, for all family.",5.0 out of 5 stars,"Excellent quality, I like it"
471,"on July 16, 2013","
      One person found this helpful.
    ",I have bought these for family members and give as gifts. I got such positive feedback I bought some for myself .,5.0 out of 5 stars,Great for the price
472,"on March 16, 2016",,Exactly as advertised-A+,5.0 out of 5 stars,Five Stars
