,Date,How Helpful,Review Contents,Score,Title
108,"on July 15, 2016","
      2 people found this helpful.
    ","Wired performance is fantastic as I and other reviewers will readily tell you. However, Bluetooth wireless mode drives the volume up 40 fold (no joke). The discrepancy between the loudness levels of wired and wireless is so large as to make wireless mode, the same one you pay $70 extra for over the base model, useless. I really wanted these headphones to be good for me because headphone cords are the last ones holding me back from my vision of a wireless lifestyle.From a technical perspective, I have come to the conclusion that because the wireless headphones are dependent on the phone to adjust volume, and the phone is dependent on the wireless headphones to control its audio levels, neither of them can control the volume effectively. This should not be an issue with devices with extremely granular controls such as Windows computers or headphones with manual controls that are uncoupled with the mobile device volume settings (The Urbanites are coupled with device volume). To be clear, the headphones have the ability to go low volume on wireless.Now that said, your mileage may vary, I have sensitive hearing and anything above very low volumes is uncomfortable, you may listen at levels that are deafening to me and find these genuinely faultless. However, a central issue is still that the discrepancy between loudness levels on wired and wireless is so large as to be measured on the scale of 40+ times louder, where the highest volume level on wired is comparable to the lowest volume level on wireless. I would accept it if it was a generic brand headphones with no device orientation, but these are Sennheisers designed to be used with iOS devices, this tuning or lack of thereof is disappointing to me. Will return and get wired model in the future or *shudder* beats that do not seem to suffer from this issue.",2.0 out of 5 stars,Great quality marred by unfortunate Bluetooth experience
109,"on September 22, 2016",,"It's tough to give the product 3 stars but I really need more volume.  There are so many places to set the volume but I'm sure I have them all to max.  I do use a Trond BT Transmitter attached to the headphone jack of the MacBook Pro which supports the AptX codec..  Apple for some reason blew it and didn't put AptX codec support in their products (including the iphone7).  These headphones support Apt-X and couple with the BT AptX transmitter, the sound is great.  One thing I have noticed is if you wear the headphones while plugged in/charging, the bass is far cleaner than when running on its internal battery.  It's not a huge change, but you can hear it.It has a nice wide soundstage but it really puts vocals front and center.  It's not 'out of balance' but rather really clear.  I can easily understand all the lyrics I have missed.  It's pleasant.But, the killer - for me, it's comfortable at first, but as others have said, my ear doesn't fit completely in the can/cup and I don't want to wear them for more than an hour at the most.  I'm going to keep giving these a fair eval but this might be a deal killer for me.They are well made, sound great but need more volume and more comfort.",3.0 out of 5 stars,the sound is great. One thing I have noticed is if you ...
110,"on March 1, 2016",,"Sound quality is excellent; it is much better than the Audio Technica WS99BT. Comfort-wise, the earpads leave much be desired at this price point but a pair of Brainwav makes life so much better. Love it!!!",4.0 out of 5 stars,Sound quality is excellent; it is much better than the Audio Technica ...
111,"on January 14, 2017","
      2 people found this helpful.
    ","Pros:* Good wireless range: I use every day at work, stand up, go to the coffee machine room (next door) without issues.* Very good sound: The first time I used, I found it a bit low on volume, but the quality overall is great.* Very good battery: I can use it for almost a week without any charging. I don't have it on the whole day, but half of it at least.Cons:* It comes with a little cotton-like bag that is pretty much useless. Buy a case if you plan to have them on your backpack.* No original ear pads replacements for sale. You wont find them on Amazon nor on Sennheiser website. If you contact their support, they will redirect you to a toll free number, and ask for them. Good luck with that.One of the reasons I paid that much for them, is because I knew that a brand like Sennheiser should have replacement parts I could buy one year later after my purchase. This is why I didn't bought a cheap option. Not being able to buy ear pads for them (wich is something that trends to damage the most if you use them every day) is a big downer. Probably will choose Bose next time.",3.0 out of 5 stars,Good. Too expensive for what they offer. No original ear pads replacement available on USA.
112,"on June 6, 2017",,sound better than bose,5.0 out of 5 stars,buy this one you won't regret it
113,"on September 9, 2017",,"I have not been able to clear pairing.  If I can eventually accomplish this, I'll increase my rating.",3.0 out of 5 stars,Cannot clear pairing
114,"on March 7, 2016",,Love them ... The audio cord that comes with them didn't work with my iPhone 6 at all.,4.0 out of 5 stars,"Great, but the audio cord sucks."
115,"on November 2, 2016",,"Good sound, nice look, but they do not stay in place on my head due to the sliding mechanism they have to adjust the tightness.",3.0 out of 5 stars,"Good sound, nice look"
116,"on April 22, 2016",,"These are the best headfones I've ever owned. Light, battery lasts a lot longer than beats wireless. Buy these and then buy them again",5.0 out of 5 stars,Buy them
117,"on March 25, 2016",,"For the most part I'm happy with this product; however after 4 months the bluetooth capabilities have completely ceased to function. The main problem is the switch that turns the headphones on and off is no longer responsive. Faulty wiring is the likely culprit. These headphones are pretty solid for the most part, but there's little signs of slipshod manufacturing: parts where the glue didn't set properly and whatnot. I wouldn't be too overly concerned with this, except that 2 year warranty may be meaningless. Sennheiser is a UK based company which makes repairs a pain in the neck. Their website's a mess, and the best direction I've gotten is some weird sound company in Florida. Customer service is an important requisite for any product of this nature. The headphones should probably get 4 stars if you live in the UK, but I'm beyond irritated with this tomfoolery.Update: After a few weeks, I was lead to this handy site:[...]Let's see how repairs go...",4.0 out of 5 stars,Good if you live in the UK
118,"on May 28, 2016","
      5 people found this helpful.
    ","Quick review. The sound is crystal clear, bass isn't super intense but it is present. I have found myself hearing parts of my music I'd never heard before with Dre beats (highly overrated in my opinion) the battery life is ridiculous on these bad boys, using them a few hours everyday they last me nearly a week. Sennheiser's claim that the battery lasts for about 24 hours of play time is absolutely true. They may not be sound canceling but I can block out anything shy of gunshots and landing airplanes with the volume set to low. Another great feature is that you can run these with an aux cord that is included with the headphones or a USB cable plugged into your computer or other device without using any power. You can plug them in if the battery dies and keep listening. The touch controls on the side of the ear cups are a little weird at first and have a mild amount of lag but in no time at all you'll find yourself trying to tap your earbuds or another set of headphones wondering why nobody else has done this yet. Oh, I almost forgot, these things are very well built the stainless steel frame and trim is tough as nails. The wiring is tucked away in-between the headphones and your noggin so they won't catch on anything.  The portion that rests on your head is padded and very comfortable. These are great for six hour flight where you want to comfortably block out some lady's  screaming children, or that one guy at the gym who feels the need to grunt like a wounded boar while he finishes his last set. All in all I would buy these again, they have served me faithfully the past few months.",4.0 out of 5 stars,"Great headphones, excellent craftmanship."
119,"on September 18, 2016","
      One person found this helpful.
    ","Not the best sound and difficult to control volume, fast forward on touch control in this headphone",3.0 out of 5 stars,Just ok bluetooth headphones
120,"on December 11, 2016","
      One person found this helpful.
    ","I have owned these headphones for over six months. I was hoping that perhaps I just needed to get used to them but no. These are truly horrible, especially for their price point.I loose connection constantly, and if I don't loose connection I get constant and continuous drop off even if I'm right next to the bluetooth device I have connected it to. I have tried using them with my laptop, my desktop, my old phone, my new phone and my iPad, and in every instance the headphones connection is atrocious.These are uncomfortable to wear. The pads hurt my ears. I know I have somewhat sensitive earlobes, and so I tolerated this for a while, but even my niece whom I lent these to over the holidays to listen to her phone around the house said the same thing. After a while, the pads just hurt your ears. These were not designed for prolonged wear, or anything over an hour of usage.I will say that when the connection does work the sound is pretty amazing. And that I really like that you can connect to two devices at once, though I wouldn't recommend doing it because then the connection gets even spottier and you're just going to get annoyed. Nice idea but poor implementations.Over all I am very dissatisfied. You expect that for the amount you're paying you'd get a least a half decent product, sadly you don't.I would recommend not to purchase these headphones. Look elsewhere.",2.0 out of 5 stars,Very Dissatisfied
121,"on December 11, 2016",,"Easily met my expectations. I feel like the pads could be just a hair's breadth wider, but overall - these things are comfortable and easy to use with a great sound.",5.0 out of 5 stars,Easily met my expectations
122,"on August 29, 2015","
      2 people found this helpful.
    ","These headphones worked as advertised. They even sound quite good.  I wanted to like them. They are well-designed and the build quality is pretty good. And I already own a pair of Sennheiser on-ear phones. These were supposed to be an upgrade, but the only thing I couldn't get past is the small ear cups and the fact that the pads are too soft. This means your ears are cramped and squished against the drivers. I could not wear them for long before my ears started to hurt. Sadly, I returned them. If you have small ears, you may like them.",3.0 out of 5 stars,"Good Design, but Hard on the Ears (physically)"
123,"on January 2, 2017",,"It has been a long time, but the order has been well received due to the relatively quick action.I also like the product. Thank.",4.0 out of 5 stars,I also like the product
124,"on March 20, 2017",,Other than being bulky..Best set of Bluetooth headphones on the market!!Perfect sound and amazing battery life...Very comfortable as well..,5.0 out of 5 stars,Best set of Bluetooth headphones on the market
125,"on February 1, 2018",,Still the best headphones I have used,5.0 out of 5 stars,Five Stars
126,"on April 5, 2016",,"A little heavy, touch is not very convenient but sound is smooth and realistic. Like it.",5.0 out of 5 stars,Like it.
127,"on September 5, 2016",,These work great for watching tv with wife who doesn't need the volume as load as I do.,4.0 out of 5 stars,Four Stars
128,"on January 28, 2016",,These are nice wireless headphones. It stays connected unlike my old Beats by Dre and that's good enough for me. Sound quality is good as well.,4.0 out of 5 stars,These are nice wireless headphones
129,"on November 9, 2016",,"AMAZING. i love Sennheiser products! super happy with my new headphones. super comfertable, and the battery life is amazing!",5.0 out of 5 stars,AMAZING. i love Sennheiser products
130,"on January 12, 2016",,Very pleased! Read the reviews and chose these over the Momentum and MM550x. Very easy to use and fantastic sound quality. Took a day or so to adjust to the earcups. Very well built. Sennheiser quality for a great price.,5.0 out of 5 stars,👌👍👌👍💯💯
131,"on November 29, 2016",,"Decent audio, a bit muddy, but too uncomfortable for my larger ears",3.0 out of 5 stars,Not for big ears
132,"on November 1, 2016",,"Great headphones!!!  Great sound.  Havent tried the wireless calling yet, but the wireless music sounds great too.Definitely recommend these!",5.0 out of 5 stars,Awesome headphones....great sound!
133,"on August 21, 2016",,"I use these 8 hours a day at work to drown out chatter and focus.  Sound quality is great (for bluetooth).  Thankfully it comes with a cable to listen to without battery use.  The ear cups have a fabric feel and do NOT feel good with sweat.  For sitting at a desk they're great.  But I wouldn't use these if you are working out or sweating in general.Only ""problem"" is the touchpad on the right ear cup is super sensitive.  When it works it's great but accidentally pausing, skipping songs or even redialing (if connected to a phone) is a pain.But for the price and what you get it's worth it.  Very premium feel.  Sturdy yet flexible headband.",5.0 out of 5 stars,Great bluetooth headphones
134,"on March 7, 2016",,Arrived on time and in good condition.  The unit is a bit sensitive and buttons are too small.,4.0 out of 5 stars,Four Stars
135,"on December 6, 2015","
      One person found this helpful.
    ",I've been trying other Bluetooth headphones and not finding quite what I wanted so I decided to splurge for these. Based on reviews it sounded like they had great Sennheiser sound but with tasteful bass emphasis. And a few people said the controls could be tricky. But they're light and comfortable and beautiful and again -- sound with lots of detail etc. I was excited.So when I received them today I was really disappointed to hear a muddy mess. Very little separation and the bass is clunky. Did I get Dusa? I dunno. I'm no expert audiophile but I can tell when my $50 earbuds sound better than $250 cans.The kicker was that it redialed a number I had called yesterday just from barely touching them. And taking them off accidentally causes music to start or stop. So they placed this touch control precisely where your hand is going to touch the device when you remove or adjust them??I've about given up on this. Maybe I'll just get some Bluetooth earbuds.,2.0 out of 5 stars,Disappointed
136,"on April 12, 2016","
      One person found this helpful.
    ","I am a fan of Sennheiser products.  I like over the ear headphones, vs on the ear style.  I am not usually a fan of active noise cancelling, which these don't have (yeah!).  These seal nice and tight doing a reasonable job blocking out the various noises reasonably well.  I like the range on Bluetooth of these guys.  I was able to go quite a distance away and still hear them.  I wanted to test the microphone for voice calling, but I only got a chance to have a moment on the phone and the other person couldn't hear me.  This could be a configuration issue though as I didn't mess with it.The bottom line though is I had to return them.  I loved everything about them except the pain my ears go through wearing them.  The outer edge of my left ear hurt for more than 8 hours after using them for 90 minutes.  It was wedged against the speaker grill inside.  I tried everything to get them comfortable, they are just to small for me.  I have Sennheiser HD280, and have used 580 and 600 with no issue at all.  These aren't those in the space front.  I wish they were, I would have kept them and loved them.  The other product that has the features I am looking for from Sennheiser is the Momentum 2 wireless, which are around double the price of these.  I could of bought them, and almost did, but without the ability to disable active noise cancelling they weren't perfect and for that money they better be.Spent a quarter of the money on an open box pair of Sony MDR-ZX770DC or MDR-ZX770.  My ears fit great while the cans are less bulky, and the noise cancelling is optional vs non existent.  Go read the reviews of those if you think you want these and have even average ears in the US.Happy hunting!",2.0 out of 5 stars,I like over the ear headphones
137,"on August 4, 2016",,"A bit tight but everything else is great...Great sound, great build quality.",5.0 out of 5 stars,Five Stars
138,"on November 27, 2016",,Pretty solid headphones as long as you get a good deal on them. Bluetooth works pretty consistently. Battery life has been really good l.,5.0 out of 5 stars,Solid Bluetooth headphones
139,"on March 5, 2017",,I LOVE these headphones. They are great while traveling!,5.0 out of 5 stars,Five Stars
140,"on January 4, 2017",,Sound quality exceeded expectation.,5.0 out of 5 stars,Two thumbs up!
141,"on December 29, 2015",,Wow... unbelievable!!! I would purchase these again!,5.0 out of 5 stars,Five Stars
142,"on December 5, 2015","
      13 people found this helpful.
    ","This review is for Sennheiser Urbanite XL Wireless headphones.UX/Ease of use: At first glance, this looks like a premium headphone, Nice stitched headband, duo tone color scheme, matte metal emblem on the sides, even the included remote cable looks great. Upon closer inspection, the first impression continues. The inner left side is marked with three protruding dots, thats Braille for ""L"". In case someone with vision difficulties were using it or you were putting on the headphone in near dark situations. The Power button is spring slide type. It has a hard stop at ""Off"" position and a springed stop for bluetooth discovery mode. Much nicer than other headphones where you have to hold the power button for a few seconds to turn on discovery. A female voices announces connection or the lack of rather unobtrusively. Reminding me of the early BMW navigation systems. Still, I think, a voice prompt is best left behind. But for some of us, who cannot see a blinking led light for various reasons, a voice prompt maybe god send. I just wish there was a way to switch it off.Speaking of connectivity, this headphone can remember 8 devices. I tried it with 6 and it remembered them all without issue.The ear cups are plush the velour feels premium and comfortable, only a soft fleece blanket type material will be more comfortable, but I haven't seen any headphone brand come up with those yet. I wear an XL sized helmet so I like to think I have a larger than average head, the band expanded and the cups fit just as they should regardless of that. The headphone cups have an inner ball type rotation mechanism that fits the headphones snugly on you regardless of the size of your head. Very cool. The bottom part where the cups are situated are metal in a matte finish, and seem very durable. Once I put those on, I realized my first problem. My ears were just a bit bigger than the cup so parts of it stuck out of the cup. It felt strange and at times uncomfortable. How nice it would be if Sennheiser included a a few different interchangeable pads with various widths of padding so most ear sized would fit in fine ? My wife, who isnt cursed with such elvish ears, didnt have any problems with this.Once I put this on and paired it, I noticed how nicely it cuts off the outside world. I am sensitive to active noise cancellation and most passive noise cancellation reminds me of my days in the range with near silence and tight fitting headache inducing noise guards. These are a nice compromise between the two extremes. I put the headphone down to talk to my wife and then put it back on. Suddenly the music was gone and there was a male voice saying hello. It took a few seconds for me to realize I had called my dad, in the middle of the night. Yeah the touch plate on the side is finicky. You might make an unwanted call sometime. My dad, also a headphone addict, was actually quite amused, and he noted twice how clear my voice was during the call.The head band has a thin layer of padding at the bottom, it works but is nowhere near as comfortable as the padding you will find in Sennheiser's other models. With an extra large head like mine, it started to become painfully uncomfortable after a few hours of wearing. YMMV !I would have much preferred these to have a thicker padding and yes that would have made these headphones probably a bit bigger. But a bigger band would also be easier to carry around on your neck. You can carry this around your neck but the large cups and the small headband make this a bit challenging. Especially if you are wearing a thick jacket. Comparing this to the Sony MDR-10RBT, the sony feels much more comfortable and easier to carry. The Sennheiser does fold, but its still a big headphone when folded.So over all, an elegant subdued stylish set that to me, seems will last longer than the bluetooth standard itself. I didnt care for the touch panel controls, however I have an RS 180 wireless headset with actual buttons and those arent much easier to use either. So this issue will probably resolve itself with practice. My main problem so far is the size, it seems the band could have been a bit bigger and the velour padding should have been a bit less wide or had came with interchangeable pads.Sound Quality: Before I get into this, I would like to briefly explain my current set up so we know what I am comparing this set with.My main system is a 5.2 set up consisting of 4 Tannoy Revolution XT6F floor standing speakers, Tannoy - Revolution XTC center speaker and dual HSU VTF-15H subwoofers.My main headphone is Sennheiser HD 600 but I also have a Sennheiser HDR 180 that I use at work on a daily basis. I also at times use my wifes Sony bluetooth headphones.I will be comparing this set to the above set ups.First impressions on sound quality: Almost 25 years ago, my dad bought me my first sennheiser headphone to pair with my Aiwa Cassette player. I remember been up all night that listening to my favorite tracks because I was hearing things I had never heard before. Years later I had a similar experience with my Sennheiser HD600 and now these Urbanites reminded me of those experiences. No its not in the same league as the HD 600. But I have heard songs through my wifes Sony and then through this and I was amazed by the difference.These have a nicer stereo separation a wide soundstage and the tone is luscious and lively. Yes these have a v-shaped equalization applied to them. But the bass didnt sound exaggerated, it sounded punchy, with a just hint more loudness than say the HD 600. Comparatively, the Sony sounds like you are sitting next to a sub woofer. These have what I like to think, ""Sennheiser sound signature"" but more tailored to the tastes of a younger bass loving generation. I have a live recording of a concert in a church in England by a local band. Before the band starts playing, the drummer was calibrating his drum and while doing so he hits the drum once swiftly with his stick. The sound is like a loud thwack that reverbated back through the church. I have heard few speakers that can convey that immediacy and reverberation and decay of that sound as it reverberated along the walls of the church. My main speakers do a fair job, the HSU's definitely convey the feeling. The HD 600's definitely convey the sound but not the same feeling. The urbanite sounded like a fair compromise, it had no issues conveying the immediacy and the presentation of the bass note, but struggled to convey the subtler decay as the reverberation faded away.Listening to Norah Jones, I feel the v-shaped equalization hurts the music a little. Norah Jones still sounds like Norah Jones but not as intimately so as she would on the Sennheiser HD 600 and definitely nothing like a Grado RS2.Listening to Hayley Westenra ""Winter Magic"", the headphones do a splendid job of conveying the orchestra, they had the wide soundstage of my main system, and showed off the intricate details much like the Sennheiser HD 600. The built in equalization didnt hurt the sound much. Awesome.I played something more main stream, ""Hold on, were going home"" by Drake, this track has multiple drum and base lines and is quite bass heavy. The bass sounded powerful but not boomy and it never over powered Drake's voice. Quite an achievement considering Drake's voice is quite low and mellow in this track. Comparing this to the HDR 180, you immediately notice the presentation is just a bit cleaner through the HDR 180 but the bass almost sounds lose and woolly. The treble is clearer through the Urbanites, but its also a bit more grating compared to the HDR 180. The open back nature of the HDR 180 creates a much larger and nicer soundstage than the Urbanites but the stereo separation in the Urbanites is better.This is when I noticed my first real big issue with the Urbanite. The range, is abysmal even moving my head left and right sometimess causes the music to fade or distort. I am only about 3 feet away from the transmitter. I realize bluetooth performance is also a factor of the transmitter, so I tried a different dongle. A highly rated azio dongle instead of the soundbot I was previously using. Same issue, I love the sound but I cannot really enjoy it. Comparatively, I can take my HDR 180 out to the backyard and sit at the patio with uninterrupted music. Even my daughter's $25 Kinivo headphone works fine with transmitter indoors and her sitting in the Patio, but not this guy. My main purpose for buying this headphone is to replace my HDR 180 in my office as it leaks too much sound. I will not be moving around a lot with these headphones on and I will be within 3 feet of the transmitter. The Sony and the Kinivo has issue with this range, but the Sennheiser drops out intermittently.I am at a loss for words, this is unacceptable at this price.Closing thoughts: I really love the sound of these phones. They sound similar to my main floor standing loudspeakers but with a more forward presentation and just a bit harsher. Still they sound great. Whatever DSP Sennheiser has chosen with these phones, works well. It does enhance the bass, but it doesnt take away the music in the process. I have heard other bass heavy speakers including the famous brand that forced Sennheiser to come up with this model, those phones all sound dull and muddy compared to these phones. These are not neutral or audiophile but sound great nevertheless. However, in the end, I am not able to keep it simply because of its abysmal range and lack of comfort for longer listening sessions. The HDR 180 runs circles around this on the above two points. Yes these headphones don't annoy your neighbors with sound bleed like the HDR 180, but whats the point in having a headphone if it just cuts off with sharp whizzy noises in the middle of your listening session ? I can live with the discomfort but I cannot live with the cut off. I am still thinking this may be a defective unit, and I have to admit I have a larger head an elven ears, so I am cutting off only one star. If Sennheiser could fix my main two gripes, this would be a 5 star product. Till then, I am back to annoying folks with my HDR 180.Update: 12/10...I purchased another unit to give the bluetooth range another shot. The range still isnt anything to write home about but it doesnt drop off every few minutes at a 3 feet distance. I guess my original unit had issues. I am updating this review to 5 Stars.If you are using this on a windows pc and the sound is muffled or sounds like a speakerphone, make sure your Advanced Audio Distribution Profile (A2DP) is enabled. Also, while Windows 8.1 onwards, the OS supports this natively, your dongle or motherboard may not.",5.0 out of 5 stars,So close to perfection... But there is room for improvement...
143,"on December 27, 2016",,Awesome sound,5.0 out of 5 stars,Five Stars
144,"on May 20, 2017",,Most Veiled sounding headphones ever.Returned for refund.,1.0 out of 5 stars,Like listening through 6 blankets.
145,"on April 20, 2017",,"love them, no problems so far!",5.0 out of 5 stars,Five Stars
146,"on January 5, 2017",,as described,5.0 out of 5 stars,Five Stars
147,"on May 22, 2017",,Great for the price.  Got them on sale.,5.0 out of 5 stars,Five Stars
148,"on October 9, 2016",,"Great set of headphones, very comfortable and sound very good for Bluetooth headphones. Only thing i wish they could go louder than they do , it seems that listening to youtube it can go extremely loud but when i listen to music i find it cant go loud enough to fully hear all the details, im suspecting the built in amp is weak on these headphones so i ordered a amp/dac combo just for when i listen to music and use the included cord. All in all these are a great set of Bluetooth headphones but there is definitely room for improvement.",4.0 out of 5 stars,Great but could be better.
149,"on December 14, 2016",,"Great Construction, Amazing sound quality and Perfect controls",5.0 out of 5 stars,Amazing Stuff
150,"on May 13, 2017",,The sound can be better.,4.0 out of 5 stars,Four Stars
151,"on May 27, 2016",,NOT for people with large ears but still comfortable. Inner diameter of ear cups are about 2 inches.,4.0 out of 5 stars,Four Stars
152,"on April 4, 2017",,"This headphones are glorious, excellent quality.",5.0 out of 5 stars,excellent quality.
153,"on September 4, 2016",,Good sound very light weight.,4.0 out of 5 stars,Four Stars
154,"on September 2, 2015",,nice headphones. touch is sometimes too sensitive or not sensitive enough. still fine stars.,5.0 out of 5 stars,Five Stars
155,"on December 27, 2016",,I assume its great since my son hasnt told me differently.,5.0 out of 5 stars,A+++
156,"on July 2, 2017",,"OMG, do I LOVE these headphones! Best bluetooth set ever. Sooo well made. Easy to connect. The ability the connect to more than one device at a time sounds great but unfortunately it does not automatically seem to select the one that is closest, Seem stopped me that it should since the closer device is likely the one in use when you boot the headphones. - - Another note has to do with the purchase of a refurbished or slightly used item from Amazon. I have grown to trust Amazon. I really wanted a higher end wireless headphone. But, budget is a bit tight and I had hesitated to commit to the Sennheiser Urbanite XL. One came up as slightly damaged. After reading Amazon's detailed description including their disclosure that the outside packaging was a bit scuffed, I decided to purchase them at a Great Price. Amazon was hard on themselves. The packaging was missing the factory seals. The headphones and all of the accessories where absolutely perfect. I am totally pleased.",5.0 out of 5 stars,"Best wireless headphones ever! And great use of Amazon ""used or refurb"""
157,"on January 12, 2016",,Work life a charm!  Very comfey for long term wear!,5.0 out of 5 stars,Work life a charm! Very comfey for long term ...
158,"on February 6, 2016",,Arrived on time and works as advertised,5.0 out of 5 stars,Five Stars
159,"on January 19, 2016",,Really good works with bluetooth but with jack cable worked only 2 days and didnt work anymore dont know the reason,2.0 out of 5 stars,Really good works with bluetooth but with jack cable worked only ...
160,"on November 21, 2015",,Its simply amazing for the price and features....,5.0 out of 5 stars,Five Stars
161,"on December 22, 2016",,Great!!!,5.0 out of 5 stars,Five Stars
162,"on September 9, 2016",,Works and sounds great,5.0 out of 5 stars,Five Stars
163,"on May 19, 2015","
      4 people found this helpful.
    ","I purchased these recently because I'd owned a pair of cheaper Sony headphones for about 10 years and thought I'd treat myself to some really nice ones... and wireless to boot!  Should have been an awesome experience but it was only so-so.SOUND - My primary listening interests are audio books, classical music, folk music, House / techno music (stuff with some punchy bass lines).  While audio books don't require a lot from headphones I did think that the voice acting sounded great with these headphones!  Very crisp and clear.  The same goes for the classical and folk music which sounded clear and beautiful as well.  I also like to have my own dance parties in my office and this is where the headphones fell short.  The bass tended to be flat, fuzzy, and distorted at loud volumes.  It just didn't sound good to me and although I tried them for about 2 weeks, I just couldn't justify keeping them for the price.  These are marketed to bass lovers and I really didn't hear anything worth falling in love with.COMFORT /  BUILD - Out of the box these headphones feel rich!  They are heavy and well built and I think they look pretty cool which was part of the reason I bought them.  With regards to comfort, my initial impressions were favorable.  The head band has a nice softness to it and the ear pieces are filled with memory foam and have a nice soft texture.  However, each time I put them on I had to work to find a comfortable position for my ears. These are over-ear headphones so I wanted to get my ears tucked in the phones but over time my ears would ache from the pressure.  I am an artist so I will listen while working for a few hours at a time.  One day I had to switch to external speakers because I had a headache that I attributed to the headphones (also the day I decided to return them).  When I felt the need to jam a bit to some fun tunes I found that it was difficult to dance around (yeah... it feels good ;).  The headphones were heavy enough that they put pressure on my ears, the slides loosened up and they tended to slide off my head.  I don't think these were designed for someone on the move.CONNECTIVITY - I tried these with my ipad2 as well as with my 3.2 ghz quad core Mac Pro.  The iPad connected quickly and easily each time.  My mac took a little more convincing.  I wasn't quite sure why but it always took several attempts to connect to the headphones by using the bluetooth dropdown menu and selecting connect.  I often have the same problem with my wireless keyboard so perhaps it is just a mac problem or something with my computer.  Once they were connected they worked great but there was always that 1-2 minutes of waiting for them to connect (frustration).CONCLUSION - Finally, I did return these primarily because of the comfort issues.  I think I could have lived with the bass and connectivity issues along with those combined with achy ears were a deal-breaker.  I am currently waiting on a pair of Sony MDR1RBT headphones so we'll see how they go.  I decided to go to Best buy this time and try a few on so I had a better idea of what I liked and what I didn't like.  I should have done that in the first place :).  Feel free to ask questions. Thanks!",3.0 out of 5 stars,They look awesome but were not my favorite...
164,"on January 1, 2017",,Awesome earphones. Great sound quality!,5.0 out of 5 stars,Five Stars
165,"on December 25, 2016",,Great sound. Easy to use,4.0 out of 5 stars,Four Stars
166,"on March 29, 2017","
      One person found this helpful.
    ","Sound is excellent.  Size is smallish, if you wear glasses you will probably be rather uncomfortable with wearing them for long periods, calling them over ear is a bit of an exaggeration in my opinion, they rest on your ears.  I wouldn't buy them again, I'll look at other headphones that have larger cups for the ears.",4.0 out of 5 stars,"Great sound, small ear cups."
167,"on January 19, 2016",,Awesome,5.0 out of 5 stars,Five Stars
168,"on January 30, 2017","
      One person found this helpful.
    ","I bought these headphones for my girlfriend. She just loved them. They sound great, maybe the sound is not so loud as you could expect, but it is enough to listen any music genre pleasantly, what it is impressive is that even at 100% volume the sound is really clear and you can really distinct the different instruments. Also they are very comfy to wear them for hours. Accordingly with my GF the touch controls are a tricky at the beginning but shortly you get use and now cannot understand why there are still headphones with normal buttoms and finally the looks, this headphones looks amazing, their denim-like band look really good when you wear them they are very stylish,",5.0 out of 5 stars,She just loved them. They sound great
169,"on May 21, 2016","
      One person found this helpful.
    ","These headphones are absolutely everything I expected. The wireless feature is monumentally useful, and has an incredible range. I can be cooking and listening to music without worrying about the cords getting in the way, and I can run to the bathroom or throw something away in the garage without moving my phone from the counter. The cushions are the perfect softness without losing the structure of the pad itself and the headphones as a whole feel very durable. In addition, despite buying them specifically for the added bass that they advertise, I am moderately impressed at the punch they pack! Definitely some solid bass in these headphones. I also have yet to notice any sound leakage, in or out. Overall rating, 9.2/10",5.0 out of 5 stars,Probably THE best headphones (per dollar)
170,"on November 17, 2015","
      3 people found this helpful.
    ","Over the moon with this product...you get what you pay for...and every penny worth it! great for airplane use,but does get tiresome after 8 hours....anything on your head would I assume....definitely drowned out thecoughing passengers and crying babies...I was in heaven using them on my trip abroad...and back!",5.0 out of 5 stars,Slice of heaven!
171,"on July 2, 2015","
      One person found this helpful.
    ","Sound quality is great on both wireless and usb. Unfortunately when I use the aux cable sound comes out to one ear sometimes and other times it works perfectly. The touch controls on the side are almost completely unusable. The volume controls turn up a separately 'volume' from the volume the volume coming form your sound output device. You will accidentally hit the touch controls while adjusting the headphones or taking them on and off. It definitely takes some time to learn the touch controls but for $250 I expect more. I have to return them due to them not functioning correctly with an aux cable. My 3/5 star review is assuming the aux cable works, the touch controls ruin the headphones.",3.0 out of 5 stars,Sound quality is great on both wireless and usb
172,"on June 19, 2016",,"I've tried a few different pairs of headphones. These beat out the Bose Soundlink ii wireless, and the Beats Studio Wireless, but I did not keep these. The sound was fantastic, the extra features were neat, but my biggest complaint and the reason I rate them low and returned them was because they were godly uncomfortable. The cans are round so they did not cover my big ears. I opted for the Sennheiser Momentum 2 wireless. Those are amazing",3.0 out of 5 stars,"The sound was fantastic, the extra features were neat"
173,"on April 17, 2015","
      3 people found this helpful.
    ","I wanted to like it, but headphones just wouldn't fit over my ears completely.  After a while it hurt my ears and I don't have big ears!  I wish they make a bluetooth version of their HD5XX series.",3.0 out of 5 stars,"Good sound overall but not truly ""over-the-ear"" headphone."
174,"on October 5, 2016","
      One person found this helpful.
    ",The sound is not as good as my shure se215's which are in ears. These have a wider sound stage but the sound is not very crisp. They also do not turn on unless plugged into a charger even though the battery is full which I assume is an issue with my pair. Not worth the money. These will be returned.,2.0 out of 5 stars,"Okay sound quality, but terrible quality control."
175,"on June 23, 2016","
      One person found this helpful.
    ","Amazing sound quality, great build quality, and the battery lasts for a couple days of use for a full work day. Awesome portability and the design is really slick. Would recommend for audiophiles and people looking for the best bang for their buck.",5.0 out of 5 stars,"Don't buy beats, buy the Urbanite!"
